chrome	start	end	peak	refseqID	Gene_Symbol	distance	score
chr11	8079279	8079280	MACS_peak_1847	NR_120537	TUB-AS1	-2305	0.241231071969
chr10	105891759	105891760	MACS_peak_1666	NM_145247	SFR1	9944	0.0113606460126
chr10	44404712	44404713	MACS_peak_1329	NR_033846	LINC00841	-39	0.59714220179
chr2	66809677	66809678	MACS_peak_6181	NR_110156	LOC100507073	8516	0.0201127768839
chr14	58855298	58855299	MACS_peak_3910	NM_207377	TOMM20L	-7345	0.0321288788707
chr2	55462764	55462765	MACS_peak_6110	NR_039624	MIR4426	1465	0.337564053003
chr17	3576581	3576582	MACS_peak_4901	NM_001204698	TAX1BP3	4608	0.09601988246
chr1	16966095	16966096	MACS_peak_54	NR_027504	MST1P2	-5973	0.0556206913707
chr3	186437029	186437030	MACS_peak_8702	NM_001166451	KNG1	1932	0.280046393071
chr11	75041574	75041575	MACS_peak_2156	NR_029891	MIR326	-4656	0.0941938863735
chr7	28343016	28343017	MACS_peak_11944	NM_182899	CREB5	4077	0.118742262035
chr18	3456604	3456605	MACS_peak_5254	NM_173207	TGIF1	9021	0.0164340479787
chr1	43640193	43640194	MACS_peak_131	NM_006824	EBNA1BP2	2207	0.250875118379
chr14	96729914	96729915	MACS_peak_4122	NM_000710	BDKRB1	7368	0.031834648719
chr1	46055193	46055194	MACS_peak_144	NM_152298	NASP	5534	0.0662977048524
chr1	224587755	224587756	MACS_peak_995	NR_039896	MIR4742	1742	0.302159577151
chr11	55702153	55702154	MACS_peak_2080	NM_006637	OR5I1	-1723	0.304464738455
chr2	182747635	182747636	MACS_peak_6822	NM_001130445	SSFA2	-8807	0.0179027669477
chr2	182765231	182765232	MACS_peak_6823	NM_001130445	SSFA2	8789	0.0180321320251
chr2	169648003	169648004	MACS_peak_6728	NR_045786	CERS6-AS1	5064	0.0800102922067
chr19	38925395	38925396	MACS_peak_5770	NM_001146206	RASGRP4	8450	0.0206508251817
chr14	77923361	77923362	MACS_peak_4019	NM_001193316	VIPAS39	-622	0.472933732844
chr8	22000677	22000678	MACS_peak_12693	NM_025232	REEP4	1229	0.370982643681
chr17	41748679	41748680	MACS_peak_5041	NM_004527	MEOX1	9748	0.0122871657048
chr2	178083418	178083419	MACS_peak_6793	NM_194247	HNRNPA3	5997	0.055089287553
chr16	56590305	56590306	MACS_peak_4739	NM_032935	MT4	-8655	0.0190250261639
chrX	80466622	80466623	MACS_peak_14363	NM_003022	SH3BGRL	9320	0.0145815244537
chr8	102211225	102211226	MACS_peak_13151	NM_001042510	ZNF706	-6735	0.0410075123916
chr21	39611254	39611255	MACS_peak_7577	NM_001276438	KCNJ15	9418	0.0140209870059
chr11	107454342	107454343	MACS_peak_2318	NM_001130037	ELMOD1	-7474	0.0305130749605
chr11	107454496	107454497	MACS_peak_2319	NM_001130037	ELMOD1	-7320	0.0324517794715
chr5	140061555	140061556	MACS_peak_10637	NM_001289093	HARS	-9757	0.0122430114336
chr14	31087631	31087632	MACS_peak_3749	NM_001283033	SCFD1	-3828	0.131178013047
chr14	31101394	31101395	MACS_peak_3750	NM_001283033	SCFD1	9935	0.0114016180436
chr6	10408072	10408073	MACS_peak_10906	NR_033910	TFAP2A-AS1	-4478	0.101145014982
chr12	47476437	47476438	MACS_peak_2704	NM_138371	PCED1B	3052	0.178922952279
chr3	167090117	167090118	MACS_peak_8587	NM_024687	ZBBX	-7968	0.0250420216297
chr3	167092384	167092385	MACS_peak_8588	NM_024687	ZBBX	-5701	0.0620136969368
chrX	49186616	49186617	MACS_peak_14237	NM_001098412	GAGE13	-1464	0.337699105633
chr3	179288592	179288593	MACS_peak_8665	NM_177989	ACTL6A	7925	0.0254764699467
chr1	52515705	52515706	MACS_peak_173	NR_126385	TXNDC12-AS1	-884	0.425879004522
chr3	49187304	49187305	MACS_peak_7980	NR_004405	LAMB2P1	-4530	0.0990629274467
chr15	90241774	90241775	MACS_peak_4506	NM_001284396	WDR93	7747	0.0273565305952
chr14	78165771	78165772	MACS_peak_4020	NM_001267863	SLIRP	-8642	0.0191242139647
chr17	3576581	3576582	MACS_peak_4901	NM_031298	EMC6	4565	0.0976857094827
chr16	14922667	14922668	MACS_peak_4609	NR_023387	ABCC6P2	4108	0.117278949275
chr5	19979794	19979795	MACS_peak_9949	NM_001167667	CDH18	-8559	0.0197697952194
chr12	9069577	9069578	MACS_peak_2488	NM_004426	PHC1	2262	0.245416134772
chr1	161672121	161672122	MACS_peak_675	NM_001184873	FCRLA	-4640	0.094798660459
chr11	71796592	71796593	MACS_peak_2139	NM_145309	LRTOMT	5216	0.0752905989434
chr11	71796859	71796860	MACS_peak_2140	NM_145309	LRTOMT	5483	0.0676640675458
chr17	30673901	30673902	MACS_peak_4994	NR_030362	MIR632	-3226	0.166893398954
chr17	30678655	30678656	MACS_peak_4995	NR_030362	MIR632	1528	0.329163727509
chr22	24198597	24198598	MACS_peak_7647	NM_030807	SLC2A11	-292	0.539668617011
chr22	29165178	29165179	MACS_peak_7673	NM_173510	CCDC117	-3483	0.150589151711
chr16	71502607	71502608	MACS_peak_4815	NM_001304494	ZNF23	6452	0.0459225039468
chr10	111973662	111973663	MACS_peak_1710	NM_001008541	MXI1	3674	0.139512650116
chr11	18618144	18618145	MACS_peak_1889	NM_001261384	UEVLD	7851	0.026241845128
chrX	99887645	99887646	MACS_peak_14475	NM_003270	TSPAN6	-4209	0.112635312761
chr2	176990627	176990628	MACS_peak_6777	NM_002148	HOXD10	9136	0.0156952054283
chr10	123349862	123349863	MACS_peak_1781	NM_001144913	FGFR2	-3619	0.142615939436
chr11	62411782	62411783	MACS_peak_2114	NM_001278193	GANAB	-2416	0.23075470864
chr3	25388097	25388098	MACS_peak_7866	NM_001290300	RARB	5805	0.059486849956
chr1	172118566	172118567	MACS_peak_732	NR_038397	DNM3OS	4591	0.0966750426809
chr4	16229821	16229822	MACS_peak_8817	NR_027697	TAPT1-AS1	1536	0.328112087103
chr13	51745966	51745967	MACS_peak_3308	NR_102431	LINC00371	-558	0.485197138256
chr9	128514542	128514543	MACS_peak_13943	NM_006195	PBX3	4926	0.0845510318239
chr12	7591256	7591257	MACS_peak_2480	NM_001297650	CD163L1	-5525	0.066536806715
chr4	147434922	147434923	MACS_peak_9588	NM_001300842	SLC10A7	-8201	0.0228135641741
chr1	6536748	6536749	MACS_peak_18	NM_001042665	PLEKHG5	-9266	0.0148999115841
chr18	48922192	48922193	MACS_peak_5520	NR_040074	LOC100287225	3781	0.133667487428
chr2	181546954	181546955	MACS_peak_6813	NR_104324	SCHLAP1	-9876	0.0116738964778
chr19	53133122	53133123	MACS_peak_5806	NM_001105549	ZNF83	-8522	0.0200645640979
chr2	182747635	182747636	MACS_peak_6822	NM_006751	SSFA2	-8807	0.0179027669477
chr2	182765231	182765232	MACS_peak_6823	NM_006751	SSFA2	8789	0.0180321320251
chr10	28827168	28827169	MACS_peak_1274	NM_016628	WAC	4748	0.0907905566895
chr7	134858549	134858550	MACS_peak_12484	NM_001243754	C7orf49	2971	0.184814991542
chr1	115567364	115567365	MACS_peak_550	NM_001277991	TSHB	-9202	0.0152862736549
chr2	54762375	54762376	MACS_peak_6100	NR_002229	RPL23AP32	6017	0.0546503314183
chr10	121571098	121571099	MACS_peak_1766	NM_001243194	INPP5F	-7670	0.0282122217369
chr12	7828248	7828249	MACS_peak_2483	NM_005889	APOBEC1	9749	0.0122822518213
chr1	222766221	222766222	MACS_peak_982	NM_139352	TAF1A	2946	0.186672413087
chr7	27161438	27161439	MACS_peak_11925	NM_002141	HOXA4	-8961	0.0168332362283
chr7	27169367	27169368	MACS_peak_11926	NM_002141	HOXA4	-1032	0.40139873263
chr7	27172667	27172668	MACS_peak_11927	NM_002141	HOXA4	2268	0.244827842282
chr7	27178830	27178831	MACS_peak_11928	NM_002141	HOXA4	8431	0.0208083693627
chr7	27180040	27180041	MACS_peak_11929	NM_002141	HOXA4	9641	0.0128244727485
chr5	177015754	177015755	MACS_peak_10839	NM_017510	TMED9	-3458	0.152102597847
chr5	177015944	177015945	MACS_peak_10840	NM_017510	TMED9	-3268	0.164113010509
chr2	223164753	223164754	MACS_peak_7077	NM_181458	PAX3	1038	0.400436530775
chr11	65659097	65659098	MACS_peak_2123	NM_198897	FIBP	3087	0.176435483855
chr5	139678711	139678712	MACS_peak_10634	NM_002622	PFDN1	-3978	0.123538800274
chr14	25511189	25511190	MACS_peak_3711	NM_001304476	STXBP6	-8314	0.0218053483963
chr13	111613653	111613654	MACS_peak_3663	NR_126378	LINC00431	-4720	0.0918131266269
chrY	135193	135194	MACS_peak_14736	NR_028057	PLCXD1	-7797	0.0268148349957
chrY	136072	136073	MACS_peak_14737	NR_028057	PLCXD1	-6918	0.0381129941953
chrY	136730	136731	MACS_peak_14738	NR_028057	PLCXD1	-6260	0.0495883178604
chr11	76746222	76746223	MACS_peak_2164	NM_138706	B3GNT6	838	0.433787715214
chr2	176872524	176872525	MACS_peak_6775	NR_130941	KIAA1715	4957	0.0835090725278
chr10	127583586	127583587	MACS_peak_1797	NM_145235	FANK1	-1521	0.330086677473
chr9	21993182	21993183	MACS_peak_13490	NM_058195	CDKN2A	-1308	0.359442880643
chr16	21313998	21313999	MACS_peak_4636	NM_001888	CRYM	-459	0.504796450135
chr20	30019220	30019221	MACS_peak_7294	NR_045677	DEFB122	2237	0.247882607931
chr19	40328084	40328085	MACS_peak_5779	NM_004714	DYRK1B	3211	0.167897769446
chr22	29672085	29672086	MACS_peak_7675	NM_005243	EWSR1	8088	0.023868396912
chr19	38925395	38925396	MACS_peak_5770	NM_170604	RASGRP4	8450	0.0206508251817
chr1	52515705	52515706	MACS_peak_173	NR_046406	TXNDC12	-6138	0.0520682458854
chr12	54384314	54384315	MACS_peak_2738	NM_006897	HOXC9	-9562	0.0132361970712
chr10	112655632	112655633	MACS_peak_1714	NR_039828	MIR4680	-2215	0.250073601112
chr2	55450339	55450340	MACS_peak_6109	NM_152385	CLHC1	-9110	0.0158592873116
chr2	55462764	55462765	MACS_peak_6110	NM_152385	CLHC1	3315	0.161056507068
chr2	160567158	160567159	MACS_peak_6656	NM_001282806	MARCH7	-1809	0.294169249121
chrX	22199040	22199041	MACS_peak_14084	NR_046639	PHEX-AS1	7940	0.0253240687877
chr2	111439458	111439459	MACS_peak_6393	NM_001278617	BUB1	3774	0.134042280859
chr7	18545281	18545282	MACS_peak_11858	NM_178423	HDAC9	9913	0.0115023950509
chr7	87567451	87567452	MACS_peak_12208	NM_021723	ADAM22	3886	0.12816971434
chr15	40993933	40993934	MACS_peak_4263	NM_001164269	RAD51	6556	0.0440513182865
chr7	104623081	104623082	MACS_peak_12295	NR_039981	LINC01004	-8531	0.0199924615296
chrX	49186616	49186617	MACS_peak_14237	NM_001127200	GAGE2E	-1487	0.334606521561
chr3	53523969	53523970	MACS_peak_7994	NM_001128839	CACNA1D	-5106	0.0786773473848
chr1	205322940	205322941	MACS_peak_903	NM_001271865	KLHDC8A	-3278	0.163457869622
chr2	24338413	24338414	MACS_peak_5930	NM_199346	PFN4	-7934	0.0253849195445
chr16	51786880	51786881	MACS_peak_4713	NR_110916	LINC01571	-9549	0.01330520456
chr5	87572492	87572493	MACS_peak_10311	NR_105019	TMEM161B-AS1	7660	0.0283252966229
chr5	150148592	150148593	MACS_peak_10685	NM_032947	SMIM3	-8915	0.017145834863
chr5	150163219	150163220	MACS_peak_10686	NM_032947	SMIM3	5712	0.0617414360834
chr2	55843608	55843609	MACS_peak_6111	NM_001282850	SMEK2	-1252	0.367585255309
chr1	155091442	155091443	MACS_peak_652	NM_004428	EFNA1	-8906	0.0172076711069
chr10	81963696	81963697	MACS_peak_1544	NM_145868	ANXA11	-1632	0.315751426483
chr14	77923361	77923362	MACS_peak_4019	NM_001193317	VIPAS39	-622	0.472933732844
chr12	14965639	14965640	MACS_peak_2526	NM_175874	C12orf60	9134	0.0157077666165
chr4	17820153	17820154	MACS_peak_8827	NR_073124	NCAPG	7718	0.0276757140349
chr10	134156200	134156201	MACS_peak_1822	NR_026559	LRRC27	5590	0.064829145533
chr11	85344188	85344189	MACS_peak_2209	NM_001256546	TMEM126B	4572	0.097412572067
chr12	7828248	7828249	MACS_peak_2483	NM_001304566	APOBEC1	5053	0.0803631131292
chr1	52515705	52515706	MACS_peak_173	NM_015913	TXNDC12	-6138	0.0520682458854
chr12	121784977	121784978	MACS_peak_3094	NM_001137559	ANAPC5	-7035	0.036370400799
chr6	10408072	10408073	MACS_peak_10906	NM_003220	TFAP2A	-7398	0.0314549158882
chr1	63783851	63783852	MACS_peak_229	NR_121634	FOXD3-AS1	-4278	0.10956908669
chr14	21729537	21729538	MACS_peak_3693	NM_004500	HNRNPC	-8101	0.0237446033901
chr13	33162122	33162123	MACS_peak_3214	NM_015032	PDS5B	1559	0.325107299121
chr4	88530791	88530792	MACS_peak_9234	NM_014208	DSPP	1111	0.388912848621
chr12	133765563	133765564	MACS_peak_3136	NM_001165883	ZNF268	7569	0.0293753321308
chr9	36891699	36891700	MACS_peak_13582	NR_039687	MIR4476	-1829	0.291825283492
chr16	58762252	58762253	MACS_peak_4746	NM_002080	GOT2	-6009	0.0548254925872
chr4	74489941	74489942	MACS_peak_9151	NM_201431	RASSF6	3593	0.144106884683
chr14	78165771	78165772	MACS_peak_4020	NR_052025	SLIRP	-8642	0.0191242139647
chr14	21729537	21729538	MACS_peak_3693	NM_001077443	HNRNPC	-8101	0.0237446033901
chr9	134416172	134416173	MACS_peak_13965	NM_001261451	UCK1	9510	0.01351439318
chr22	29672085	29672086	MACS_peak_7675	NM_012265	RHBDD3	8171	0.0230889761109
chr20	26188875	26188876	MACS_peak_7286	NR_030386	MIR663A	-39	0.59714220179
chr5	72413854	72413855	MACS_peak_10235	NM_173490	TMEM171	-2533	0.220204195883
chr12	33051899	33051900	MACS_peak_2643	NM_004572	PKP2	2119	0.259863184481
chr6	17278582	17278583	MACS_peak_10948	NM_153020	RBM24	-4349	0.106501096299
chr3	164796337	164796338	MACS_peak_8579	NM_001041	SI	54	0.593570075674
chr1	67511117	67511118	MACS_peak_246	NM_015139	SLC35D1	-8963	0.0168197750245
chr12	133765563	133765564	MACS_peak_3136	NM_001165881	ZNF268	7504	0.0301491062409
chr16	14805355	14805356	MACS_peak_4608	NM_001277324	NPIPA2	-190	0.562142445197
chr1	248642561	248642562	MACS_peak_1111	NM_001005495	OR2T3	5910	0.0570401427642
chr3	101031702	101031703	MACS_peak_8259	NM_016247	IMPG2	-7717	0.0276867865349
chr3	101033953	101033954	MACS_peak_8260	NM_016247	IMPG2	-5466	0.0681257511503
chr3	101037576	101037577	MACS_peak_8261	NM_016247	IMPG2	-1843	0.290195629195
chr16	30344235	30344236	MACS_peak_4665	NR_002453	SMG1P5	-2460	0.226728956306
chr12	133765563	133765564	MACS_peak_3136	NM_001165886	ZNF268	7569	0.0293753321308
chr1	156186544	156186545	MACS_peak_654	NM_001199663	PMF1-BGLAP	3766	0.134471903187
chr1	84635152	84635153	MACS_peak_371	NM_001300915	PRKACB	4830	0.0878609348735
chr5	140061555	140061556	MACS_peak_10637	NM_001289092	HARS	-9757	0.0122430114336
chr13	58730764	58730765	MACS_peak_3348	NR_120416	LOC101926897	-9196	0.0153230047714
chr6	112403395	112403396	MACS_peak_11432	NM_016262	TUBE1	-5356	0.0711902078656
chr2	177001193	177001194	MACS_peak_6778	NR_038435	HOXD-AS2	-633	0.470857395711
chr22	37587040	37587041	MACS_peak_7705	NM_182486	C1QTNF6	2710	0.205152843418
chr1	28906341	28906342	MACS_peak_88	NR_024127	SNHG12	-2025	0.269820056385
chr2	223164753	223164754	MACS_peak_7077	NM_013942	PAX3	1038	0.400436530775
chr8	93968800	93968801	MACS_peak_13093	NM_001171798	TRIQK	-9572	0.0131833580315
chrX	128666102	128666103	MACS_peak_14620	NM_001587	OCRL	-8149	0.023293055734
chr11	3669156	3669157	MACS_peak_1832	NM_001079536	ART5	5610	0.0643125813803
chr2	105709560	105709561	MACS_peak_6357	NR_110227	LOC101927492	-9842	0.0118337459827
chr11	6903809	6903810	MACS_peak_1844	NM_207186	OR10A4	5954	0.0560450190278
chr11	58197717	58197718	MACS_peak_2089	NM_001005566	OR5B2	6931	0.0379153210212
chr12	69762253	69762254	MACS_peak_2827	NM_001300950	YEATS4	8764	0.0182133579648
chr3	119189978	119189979	MACS_peak_8359	NR_024265	POGLUT1	2194	0.252183066713
chr14	57272642	57272643	MACS_peak_3899	NM_001270524	OTX2	-4552	0.098194998175
chrX	147590800	147590801	MACS_peak_14712	NM_001169124	AFF2	8662	0.0189718305991
chr13	28491411	28491412	MACS_peak_3185	NM_000209	PDX1	-2756	0.201412547349
chr10	118599262	118599263	MACS_peak_1746	NM_001242699	ENO4	-9760	0.0122283286313
chr17	46667643	46667644	MACS_peak_5068	NR_033205	HOXB-AS3	-5676	0.0626369449525
chr18	32344787	32344788	MACS_peak_5437	NM_001391	DTNA	8848	0.0176115560262
chr13	38170607	38170608	MACS_peak_3235	NM_001286666	POSTN	-2374	0.234664134977
chr8	69237375	69237376	MACS_peak_12919	NM_052958	C8orf34	-5581	0.0650629510543
chr12	45692290	45692291	MACS_peak_2695	NM_001142678	ANO6	5825	0.0590128536694
chr5	180288516	180288517	MACS_peak_10845	NM_001172638	ZFP62	230	0.553219738081
chr12	131428950	131428951	MACS_peak_3131	NM_198827	GPR133	-9501	0.0135631326739
chr11	3404888	3404889	MACS_peak_1831	NM_001130520	ZNF195	4436	0.102858605087
chr5	158626932	158626933	MACS_peak_10736	NM_001199383	RNF145	-9631	0.0128758733722
chr9	21993182	21993183	MACS_peak_13490	NR_047538	CDKN2B-AS1	-1607	0.318924781076
chr19	40606538	40606539	MACS_peak_5780	NM_001142578	ZNF780A	9693	0.0125604787705
chr7	144010207	144010208	MACS_peak_12528	NM_001001802	OR2A42	-5010	0.0817573144347
chr7	144014621	144014622	MACS_peak_12529	NM_001001802	OR2A42	-596	0.477877908818
chr13	38170607	38170608	MACS_peak_3235	NM_001135936	POSTN	-2374	0.234664134977
chr2	181546954	181546955	MACS_peak_6813	NR_104320	SCHLAP1	-9876	0.0116738964778
chr5	143551541	143551542	MACS_peak_10650	NM_001024947	YIPF5	1263	0.365971433197
chrX	13674556	13674557	MACS_peak_14034	NM_001297564	TCEANC	3332	0.15996503802
chr5	92909764	92909765	MACS_peak_10347	NR_109820	NR2F1-AS1	-7262	0.0332134621102
chr9	135896369	135896370	MACS_peak_13969	NM_012087	GTF3C5	-9692	0.012565503967
chr14	19379071	19379072	MACS_peak_3668	NM_001013354	OR11H12	1478	0.335813275893
chr1	118467612	118467613	MACS_peak_569	NM_006784	WDR3	-4759	0.0903919558051
chr3	131106679	131106680	MACS_peak_8402	NR_038976	LOC339874	6360	0.0476439321056
chr1	220220061	220220062	MACS_peak_968	NM_004446	EPRS	61	0.591910404087
chr20	46619763	46619764	MACS_peak_7357	NR_110027	LINC01522	902	0.422823688028
chr2	87139259	87139260	MACS_peak_6296	NM_001078170	RGPD2	-1675	0.310366941265
chr2	87148935	87148936	MACS_peak_6297	NM_001078170	RGPD2	8001	0.0247136390374
chr1	28906341	28906342	MACS_peak_88	NR_003077	SNORD99	1007	0.40543285696
chr1	161194256	161194257	MACS_peak_674	NM_001286373	TOMM40L	-1472	0.336620195672
chr2	111439458	111439459	MACS_peak_6393	NM_004336	BUB1	3774	0.134042280859
chr10	91465419	91465420	MACS_peak_1595	NM_016195	KIF20B	4073	0.118932401726
chr11	93467333	93467334	MACS_peak_2249	NM_001286068	C11orf54	-7426	0.0311045863378
chr3	186437029	186437030	MACS_peak_8702	NM_000893	KNG1	1932	0.280046393071
chr4	36243380	36243381	MACS_peak_8950	NM_015230	ARAP2	-2599	0.21446687102
chr1	156186544	156186545	MACS_peak_654	NM_001199664	PMF1-BGLAP	3766	0.134471903187
chr12	92532616	92532617	MACS_peak_2965	NR_046159	C12orf79	-2873	0.19220361002
chr1	180610127	180610128	MACS_peak_773	NM_001135669	XPR1	8982	0.0166924292612
chr21	33102785	33102786	MACS_peak_7554	NM_001145444	SCAF4	-1646	0.313988160248
chr12	69973508	69973509	MACS_peak_2829	NM_001198842	CCT2	-5953	0.0560674415196
chr15	69846963	69846964	MACS_peak_4407	NR_026979	LOC145837	-7095	0.0355079025582
chr14	61441458	61441459	MACS_peak_3931	NM_001172702	SLC38A6	-6373	0.0473968266896
chr12	133765563	133765564	MACS_peak_3136	NM_001165882	ZNF268	7504	0.0301491062409
chr10	21459402	21459403	MACS_peak_1233	NR_046284	NEBL-AS1	-3828	0.131178013047
chr2	111439458	111439459	MACS_peak_6393	NM_001278616	BUB1	3774	0.134042280859
chr12	54384314	54384315	MACS_peak_2738	NR_029617	MIR196A2	-1207	0.374261697622
chr7	116583609	116583610	MACS_peak_12368	NM_021908	ST7	-9771	0.0121746421822
chr3	49968251	49968252	MACS_peak_7982	NM_001167582	RBM6	-9225	0.015146284873
chr6	5455679	5455680	MACS_peak_10876	NR_125848	LOC101927972	-2629	0.211908648601
chr11	60191902	60191903	MACS_peak_2104	NM_023945	MS4A5	-5159	0.0770269437118
chr21	31922918	31922919	MACS_peak_7552	NM_181612	KRTAP19-6	8735	0.0184258630639
chr10	115998908	115998909	MACS_peak_1734	NM_001272046	VWA2	-104	0.58181660069
chr12	123459244	123459245	MACS_peak_3100	NM_001002251	ARL6IP4	-5362	0.0710195562306
chr4	70506922	70506923	MACS_peak_9129	NM_001105677	UGT2A2	1562	0.324717404345
chr17	20609923	20609924	MACS_peak_4969	NR_073509	LOC100287072	-5835	0.0587772737288
chr2	181546954	181546955	MACS_peak_6813	NR_104322	SCHLAP1	-9876	0.0116738964778
chr1	95981301	95981302	MACS_peak_430	NR_110622	LOC100996635	5630	0.0638001332548
chr2	217246166	217246167	MACS_peak_7050	NM_020814	MARCH4	9416	0.0140322082835
chr3	186437029	186437030	MACS_peak_8702	NM_001102416	KNG1	1932	0.280046393071
chr3	136578612	136578613	MACS_peak_8431	NM_001291999	NCK1	-2437	0.228824487367
chr3	52316451	52316452	MACS_peak_7989	NM_145262	GLYCTK	-5384	0.0703973259644
chr3	52318698	52318699	MACS_peak_7990	NM_145262	GLYCTK	-3137	0.172941827199
chr17	57222715	57222716	MACS_peak_5118	NR_029842	MIR301A	-5867	0.0580297191807
chr3	24192415	24192416	MACS_peak_7849	NR_121667	LOC101927854	-399	0.517058116379
chr13	111265948	111265949	MACS_peak_3661	NM_001242881	CARKD	-1982	0.274501102952
chr4	166788258	166788259	MACS_peak_9720	NM_001204760	TLL1	-6151	0.0517981937508
chr8	71522769	71522770	MACS_peak_12932	NM_014294	TRAM1	2075	0.2644772613
chr1	222766221	222766222	MACS_peak_982	NR_110614	TAF1A-AS1	2921	0.188548502029
chr14	37118467	37118468	MACS_peak_3780	NM_006194	PAX9	-8305	0.0218839891189
chr2	64675734	64675735	MACS_peak_6171	NM_014181	LGALSL	-5592	0.0647773029563
chrX	149607649	149607650	MACS_peak_14717	NM_005491	MAMLD1	-6070	0.0535039390868
chr13	28491411	28491412	MACS_peak_3185	NR_047484	PDX1-AS1	-4130	0.116251422271
chr9	19229461	19229462	MACS_peak_13469	NM_017925	DENND4C	-1301	0.360450731041
chr15	65283832	65283833	MACS_peak_4386	NM_001127889	SPG21	1988	0.273843090236
chr11	62187490	62187491	MACS_peak_2112	NM_003357	SCGB1A1	984	0.409180049901
chr12	75846	75847	MACS_peak_2452	NR_026823	FAM138D	8240	0.0224604341486
chr9	106860299	106860300	MACS_peak_13826	NM_001042550	SMC2	3469	0.151434816613
chr4	155514058	155514059	MACS_peak_9636	NM_021871	FGA	2161	0.255533950371
chr11	64988298	64988299	MACS_peak_2122	NM_001004326	SLC22A20	6988	0.0370606321795
chr10	99903663	99903664	MACS_peak_1640	NM_001256620	R3HCC1L	9283	0.0147989358918
chr4	9787879	9787880	MACS_peak_8776	NM_000798	DRD5	4622	0.0954836739035
chr4	153706031	153706032	MACS_peak_9625	NM_001287433	ARFIP1	4943	0.0839780352039
chr2	165535339	165535340	MACS_peak_6694	NR_033309	SNORA70F	-8948	0.0169209970371
chr8	125056671	125056672	MACS_peak_13286	NR_040044	FER1L6-AS1	3648	0.140971152744
chr12	57039981	57039982	MACS_peak_2756	NR_003046	SNORD59B	2443	0.228275967084
chr9	41956138	41956139	MACS_peak_13596	NR_126045	GLIDR	961	0.412961876086
chr1	97184022	97184023	MACS_peak_443	NM_021190	PTBP2	-3138	0.172872664301
chr1	97192900	97192901	MACS_peak_444	NM_021190	PTBP2	5740	0.0610537900055
chr2	165700065	165700066	MACS_peak_6696	NR_110574	LOC101929633	2807	0.197345357766
chr2	190640976	190640977	MACS_peak_6875	NM_000534	PMS1	-7834	0.0264208977639
chr9	95055644	95055645	MACS_peak_13776	NR_037424	MIR3651	815	0.437796976517
chr1	233757705	233757706	MACS_peak_1040	NM_002245	KCNK1	7956	0.0251625122797
chr2	237996092	237996093	MACS_peak_7152	NM_198189	COPS8	2009	0.271552442468
chr11	3669156	3669157	MACS_peak_1832	NM_004314	ART1	2796	0.198215590448
chr1	225118250	225118251	MACS_peak_1001	NM_144989	DNAH14	888	0.425198142949
chr5	87960607	87960608	MACS_peak_10316	NR_024384	LINC00461	-8539	0.019928587905
chr5	87972382	87972383	MACS_peak_10317	NR_024384	LINC00461	3236	0.166227158727
chr4	156882401	156882402	MACS_peak_9653	NM_001334	CTSO	7353	0.0320262307828
chr12	47476437	47476438	MACS_peak_2704	NM_001281429	PCED1B	3052	0.178922952279
chr8	102211225	102211226	MACS_peak_13151	NM_001267709	ZNF706	-7067	0.0359078264602
chr7	35284655	35284656	MACS_peak_11981	NM_001166220	TBX20	-9056	0.0162055743541
chr7	35296163	35296164	MACS_peak_11982	NM_001166220	TBX20	2452	0.227455651058
chr12	123459244	123459245	MACS_peak_3100	NM_024623	OGFOD2	-5	0.605318810646
chr1	97184022	97184023	MACS_peak_443	NR_125356	PTBP2	-4171	0.114360447323
chr1	97192900	97192901	MACS_peak_444	NR_125356	PTBP2	4707	0.0922917983532
chr4	104354934	104354935	MACS_peak_9320	NR_125925	LOC101929448	8736	0.0184184941926
chr10	123349862	123349863	MACS_peak_1781	NM_001144919	FGFR2	-8110	0.0236592764985
chr16	75492471	75492472	MACS_peak_4824	NM_001304997	TMEM170A	-5843	0.0585894870717
chr1	234755531	234755532	MACS_peak_1046	NR_033927	LINC00184	-9525	0.0134335495942
chr20	50477081	50477082	MACS_peak_7372	NR_110016	LINC01429	-2371	0.234945900965
chr20	50488579	50488580	MACS_peak_7373	NR_110016	LINC01429	9127	0.0157518099949
chr12	93967920	93967921	MACS_peak_2975	NM_001270467	SOCS2	3746	0.135551993011
chr14	77923361	77923362	MACS_peak_4019	NM_022067	VIPAS39	-622	0.472933732844
chr10	105891759	105891760	MACS_peak_1666	NM_001002759	SFR1	9831	0.0118859291839
chr7	143930532	143930533	MACS_peak_12527	NM_001001802	OR2A42	596	0.477877908818
chr15	79579734	79579735	MACS_peak_4447	NM_001146341	ANKRD34C	4589	0.0967524136593
chr5	180288516	180288517	MACS_peak_10845	NM_152283	ZFP62	230	0.553219738081
chr19	7011080	7011081	MACS_peak_5688	NR_024372	FLJ25758	4654	0.0942692716326
chrX	7138051	7138052	MACS_peak_14008	NM_000351	STS	580	0.480946135286
chr2	169648003	169648004	MACS_peak_6728	NR_045787	CERS6-AS1	5064	0.0800102922067
chr19	53636533	53636534	MACS_peak_5807	NM_001136038	ZNF415	362	0.524767485109
chr20	143328	143329	MACS_peak_7163	NM_139074	DEFB127	5218	0.0752303905508
chr20	1380759	1380760	MACS_peak_7167	NR_037661	FKBP1A-SDCBP2	6943	0.0377337635668
chr2	237078984	237078985	MACS_peak_7146	NM_001485	GBX2	2332	0.238639794478
