# Argument List:
# Name = D4cF_Cdx2_NO_k27ac_BMinus_30kb
# peak file = D4cf_Cdx2_NO_k27ac.bed
# distance = 30000 bp
#Chromsome	TSS	TTS	RefseqID	Score	Strand	GeneSymbol
chr4	142142040	142155850	NM_001292002	0.032	+	ZNF330
chr4	142142040	142155850	NM_014487	0.032	+	ZNF330
chr3	138153414	138197256	NM_031913	0.032	+	ESYT3
chr9	98828120	98864194	NR_033838	0.032	+	LOC158435
chr11	62382767	62389647	NM_012200	0.032	-	B3GAT3
chr11	62382767	62389647	NR_109991	0.032	-	B3GAT3
chr11	62382767	62389647	NM_001288721	0.032	-	B3GAT3
chr11	62382767	62389647	NM_001288723	0.032	-	B3GAT3
chr11	62382767	62389647	NM_001288722	0.032	-	B3GAT3
chr16	24550907	24584183	NM_006910	0.032	+	RBBP6
chr16	24550907	24560722	NM_032626	0.032	+	RBBP6
chr16	24550907	24584183	NM_018703	0.032	+	RBBP6
chr5	70330950	70363497	NM_001515	0.032	-	GTF2H2
chr12	104359592	104382656	NM_003211	0.032	+	TDG
chr18	2571509	2616634	NM_006101	0.032	+	NDC80
chr14	35179587	35183023	NM_021914	0.032	-	CFL2
chr22	17071647	17073700	NM_014406	0.031	-	CCT8L2
chr3	39851150	40301811	NM_001284424	0.031	+	MYRIP
chr3	39851150	40301811	NM_015460	0.031	+	MYRIP
chr3	39851150	40301811	NM_001284425	0.031	+	MYRIP
chr3	39851150	40301811	NR_104316	0.031	+	MYRIP
chr17	49707673	50237161	NM_001082533	0.031	-	CA10
chr8	93725189	93798288	NR_046114	0.031	-	FLJ46284
chr7	81638492	81659271	NR_110077	0.031	+	LOC101927356
chr7	81638492	81659271	NR_110076	0.031	+	LOC101927356
chr15	65293849	65321977	NM_139242	0.031	-	MTFMT
chr12	112280031	112331228	NM_139078	0.031	+	MAPKAPK5
chr12	112280031	112331228	NM_003668	0.031	+	MAPKAPK5
chr9	99262394	99382112	NM_033331	0.031	-	CDC14B
chr9	99262394	99382112	NM_003671	0.031	-	CDC14B
chr8	7847936	7855043	NR_003668	0.031	-	DEFB109P1B
chr14	50433116	50433229	NR_106724	0.031	+	MIR6076
chr5	159436106	159492552	NM_001282500	0.031	+	TTC1
chr5	159436106	159492552	NM_003314	0.031	+	TTC1
chr7	117824085	117844093	NM_016200	0.031	+	LSM8
chr1	161171936	161184184	NM_001166159	0.031	+	NDUFS2
chr1	52254865	52344609	NM_001101662	0.031	-	NRD1
chr1	52254865	52344609	NM_002525	0.031	-	NRD1
chr6	391738	411443	NR_046000	0.031	+	IRF4
chr6	391738	411443	NM_001195286	0.031	+	IRF4
chr6	391738	411443	NM_002460	0.031	+	IRF4
chr2	66610437	66619578	NR_130931	0.031	+	LOC729348
chr7	64838711	64866048	NM_152626	0.031	+	ZNF92
chr7	64838711	64866048	NM_001287532	0.031	+	ZNF92
chr7	64838711	64866048	NM_001287534	0.031	+	ZNF92
chr7	64838711	64866048	NM_001287533	0.031	+	ZNF92
chr7	64838711	64866048	NM_007139	0.031	+	ZNF92
chr5	57787261	57792185	NM_001304429	0.031	+	GAPT
chr5	57787261	57792185	NM_001304428	0.031	+	GAPT
chr5	57787261	57792185	NM_001304431	0.031	+	GAPT
chr5	57787261	57792185	NM_152687	0.031	+	GAPT
chr18	5392379	5544309	NM_012307	0.031	-	EPB41L3
chr18	5392379	5544309	NM_001281534	0.031	-	EPB41L3
chr15	69222838	69349501	NR_033671	0.031	+	NOX5
chr15	69222838	69349501	NR_033672	0.031	+	NOX5
chr15	69222838	69349501	NM_001184780	0.031	+	NOX5
chr15	69222838	69239150	NM_145658	0.031	+	SPESP1
chr17	74722911	74729963	NM_001080510	0.031	+	METTL23
chr17	74722911	74729963	NM_001206984	0.031	+	METTL23
chr17	74722911	74729963	NM_001206983	0.031	+	METTL23
chr17	74722911	74729963	NM_001206985	0.031	+	METTL23
chr17	74722911	74729963	NM_001206986	0.031	+	METTL23
chr17	74722911	74729963	NM_001206987	0.031	+	METTL23
chr17	74722911	74729963	NM_001302703	0.031	+	METTL23
chr17	74722911	74729963	NM_001302704	0.031	+	METTL23
chr17	74722911	74729963	NM_001302705	0.031	+	METTL23
chr17	74722911	74729963	NR_038193	0.031	+	METTL23
chr2	73518056	73520829	NM_001965	0.031	-	EGR4
chr1	185527511	185597620	NR_110793	0.031	-	LINC01350
chr17	70594179	70636611	NR_033876	0.031	-	LINC00511
chr11	1860232	1862910	NM_003282	0.031	+	TNNI2
chr17	74708913	74722881	NM_001081461	0.030	-	JMJD6
chr17	74714524	74722881	NM_015167	0.030	-	JMJD6
chr2	185463092	185804214	NM_194250	0.030	+	ZNF804A
chr16	30362086	30366682	NM_006110	0.030	-	CD2BP2
chr15	59730371	59815751	NM_152450	0.030	+	FAM81A
chr2	12877492	12877570	NR_036072	0.030	+	MIR3125
chr2	202152993	202222121	NM_001127391	0.030	-	ALS2CR12
chr2	202152993	202222121	NM_001289993	0.030	-	ALS2CR12
chr2	202152993	202222121	NR_110620	0.030	-	ALS2CR12
chr2	202152993	202222121	NM_139163	0.030	-	ALS2CR12
chr17	71161159	71168062	NM_001050	0.030	+	SSTR2
chr1	187061973	187329376	NR_126347	0.030	+	LINC01036
chr4	155456148	155471585	NM_002669	0.030	-	PLRG1
chr4	155456148	155471585	NM_001201564	0.030	-	PLRG1
chr17	18759611	18834599	NM_001243942	0.030	+	PRPSAP2
chr17	18759611	18834599	NM_001243936	0.030	+	PRPSAP2
chrX	102883891	102885876	NM_004780	0.030	+	TCEAL1
chrX	102883891	102885876	NM_001006639	0.030	+	TCEAL1
chr13	96085852	96232010	NM_001160100	0.030	+	CLDN10
chr13	96085852	96232010	NM_182848	0.030	+	CLDN10
chr14	64854758	64926725	NM_005956	0.030	+	MTHFD1
chr1	247285276	247335319	NM_001243740	0.030	-	ZNF124
chr1	247318290	247335319	NM_003431	0.030	-	ZNF124
chr1	247301446	247335319	NM_001297567	0.030	-	ZNF124
chr1	247318290	247335319	NM_001297568	0.030	-	ZNF124
chr1	247318290	247335319	NM_001297569	0.030	-	ZNF124
chr9	129376721	129463311	NM_001174147	0.030	+	LMX1B
chr9	129376721	129463311	NM_001174146	0.030	+	LMX1B
chr9	129376721	129463311	NM_002316	0.030	+	LMX1B
chr20	30326903	30389603	NM_012112	0.030	+	TPX2
chr9	130159416	130170170	NM_014580	0.030	+	SLC2A8
chr9	130159416	130170170	NM_001271711	0.030	+	SLC2A8
chr9	130159416	130170170	NR_073416	0.030	+	SLC2A8
chr9	130159416	130170170	NM_001271712	0.030	+	SLC2A8
chr1	164528596	164821060	NM_001204963	0.030	+	PBX1
chr1	164528596	164821060	NM_002585	0.030	+	PBX1
chr1	164528596	164821060	NM_001204961	0.030	+	PBX1
chr19	54865232	54876721	NM_002287	0.030	-	LAIR1
chr19	54865232	54876721	NM_021706	0.030	-	LAIR1
chr19	54865232	54876721	NM_001289023	0.030	-	LAIR1
chr19	54865232	54876721	NR_110280	0.030	-	LAIR1
chr19	54865232	54876721	NR_110279	0.030	-	LAIR1
chr19	54865232	54876721	NM_001289025	0.030	-	LAIR1
chr10	131904272	131907101	NR_044994	0.030	+	CTAGE7P
chr22	25041132	25055114	NR_024593	0.030	-	POM121L10P
chr11	45825622	45834567	NM_001145266	0.030	+	SLC35C1
chr11	45825622	45834567	NM_001145265	0.030	+	SLC35C1
chr9	136397285	136440641	NM_001145320	0.030	+	ADAMTSL2
chr7	33053724	33080777	NM_001166118	0.030	-	NT5C3A
chr7	33053724	33080777	NM_016489	0.030	-	NT5C3A
chr17	42112002	42144987	NM_152344	0.030	-	LSM12
chr1	35447126	35450948	NM_001195156	0.029	-	ZMYM6NB
chr1	198777131	198906558	NR_040073	0.029	-	MIR181A1HG
chr8	124510126	124553493	NM_058229	0.029	-	FBXO32
chr8	124510126	124553493	NM_001242463	0.029	-	FBXO32
chr11	114441312	114466484	NM_001077639	0.029	-	NXPE4
chr11	114441312	114466484	NM_017678	0.029	-	NXPE4
chr14	64812190	64814329	NR_033777	0.029	-	TEX21P
chr2	48913912	48982880	NM_000233	0.029	-	LHCGR
chr2	242792032	242801058	NM_005018	0.029	-	PDCD1
chr2	233562014	233725289	NM_001103146	0.029	+	GIGYF2
chr2	233562014	233725289	NM_015575	0.029	+	GIGYF2
chr2	233562014	233725289	NM_001103148	0.029	+	GIGYF2
chr2	233562014	233601358	NR_103494	0.029	+	GIGYF2
chr2	233562014	233601358	NR_103493	0.029	+	GIGYF2
chr2	233562014	233725289	NM_001103147	0.029	+	GIGYF2
chr2	233562014	233601358	NR_103495	0.029	+	GIGYF2
chr3	138371539	138426463	NM_001256045	0.029	-	PIK3CB
chr3	51433297	51534018	NM_001171904	0.029	-	VPRBP
chr3	51433297	51534018	NM_014703	0.029	-	VPRBP
chr8	7693992	7698764	NM_080389	0.029	+	DEFB104A
chr8	7693992	7698764	NM_001040702	0.029	+	DEFB104B
chr11	6047900	6048971	NM_001001917	0.029	-	OR56A1
chrX	102883647	102885876	NM_001006640	0.029	+	TCEAL1
chr21	35321229	35336262	NM_001288961	0.029	+	LOC400863
chr14	74318620	74352168	NM_152444	0.029	+	PTGR2
chrX	129336672	129402922	NM_017666	0.029	-	ZNF280C
chr7	65670258	65825438	NM_003596	0.029	+	TPST1
chr1	156163722	156182587	NR_104408	0.029	+	SLC25A44
chr1	156163722	156182587	NM_014655	0.029	+	SLC25A44
chr1	156163722	156182587	NM_001286184	0.029	+	SLC25A44
chr1	156163722	156182587	NR_104412	0.029	+	SLC25A44
chr1	156163722	156182587	NR_104411	0.029	+	SLC25A44
chr14	58666832	58702353	NM_018477	0.029	+	ACTR10
chr2	137748461	138435287	NM_001080427	0.029	+	THSD7B
chr13	89887544	89932494	NR_047025	0.029	+	LINC00440
chr4	70894129	70902255	NM_000200	0.029	+	HTN3
chr17	42923720	42927848	NM_001271880	0.029	+	HIGD1B
chr12	104519052	104519102	NR_106988	0.029	+	MIR7641-2
chrX	102754680	102774417	NM_080879	0.029	-	RAB40A
chr14	74318546	74352168	NM_001146155	0.029	+	PTGR2
chr14	74318533	74352168	NM_001146154	0.029	+	PTGR2
chr5	40680031	40693837	NM_000958	0.029	+	PTGER4
chr11	1860718	1862910	NM_001145829	0.029	+	TNNI2
chr10	52822338	52828312	NR_120678	0.029	-	LOC102724719
chr8	145192671	145195746	NM_016458	0.029	+	HGH1
chr8	96145948	96168913	NM_024613	0.029	+	PLEKHF2
chr14	35179587	35183761	NM_001243645	0.029	-	CFL2
chr15	22051852	22083141	NM_207355	0.029	-	POTEB3
chr15	22067873	22083141	NR_110752	0.029	-	POTEB3
chr2	48010220	48034092	NM_000179	0.028	+	MSH6
chr2	48010220	48034092	NM_001281492	0.028	+	MSH6
chr2	48010220	48034092	NM_001281493	0.028	+	MSH6
chr12	112277572	112280706	NR_015404	0.028	-	MAPKAPK5-AS1
chr16	25043061	25044098	NR_038379	0.028	+	LOC554206
chr6	15523038	15663289	NM_001271669	0.028	-	DTNBP1
chr6	15523038	15663289	NM_001271668	0.028	-	DTNBP1
chr6	15523038	15663289	NM_001271667	0.028	-	DTNBP1
chr6	15523800	15663289	NM_183040	0.028	-	DTNBP1
chr6	15523800	15663289	NR_036448	0.028	-	DTNBP1
chr6	15523031	15663289	NM_032122	0.028	-	DTNBP1
chr9	41958801	42019584	NR_003670	0.028	-	KGFLP2
chr18	54270052	54305920	NM_004786	0.028	-	TXNL1
chr18	54270052	54305920	NR_024546	0.028	-	TXNL1
chrX	14262386	14263545	NR_110506	0.028	+	UBE2E4P
chr12	53068519	53074191	NM_006121	0.028	-	KRT1
chr10	112658487	112678694	NM_001195306	0.028	-	BBIP1
chr14	77860364	77889399	NM_001113475	0.028	-	NOXRED1
chrX	30265270	30270155	NM_177404	0.028	+	MAGEB1
chr14	50085405	50087403	NM_001001	0.028	-	RPL36AL
chr16	19467771	19510434	NM_024780	0.028	+	TMC5
chr12	20724797	20837041	NM_001244683	0.028	+	PDE3A
chr10	18429605	18830688	NM_201597	0.028	+	CACNB2
chr10	18429605	18830688	NM_201596	0.028	+	CACNB2
chr10	18429605	18830688	NM_201593	0.028	+	CACNB2
chr8	82569150	82598589	NM_005536	0.028	-	IMPA1
chr8	82569150	82598589	NM_001144879	0.028	-	IMPA1
chr8	82569150	82598589	NM_001144878	0.028	-	IMPA1
chr17	75137004	75213181	NM_001143999	0.028	+	SEC14L1
chr17	75137004	75213181	NM_001143998	0.028	+	SEC14L1
chr17	75137004	75213181	NM_003003	0.028	+	SEC14L1
chr17	75137004	75213181	NM_001039573	0.028	+	SEC14L1
chr17	3576521	3599698	NM_001204519	0.028	-	P2RX5
chr17	3566186	3599698	NR_037928	0.028	-	P2RX5-TAX1BP3
chr17	3576521	3599698	NM_001204520	0.028	-	P2RX5
chr17	3576521	3599698	NM_175080	0.028	-	P2RX5
chr17	3576521	3599698	NM_002561	0.028	-	P2RX5
chr6	97458074	97588630	NM_001286254	0.028	+	KLHL32
chr13	23902961	23949682	NM_001278055	0.028	-	SACS
chr12	54472622	54475607	NR_026658	0.028	-	LOC100240735
chr2	174771186	174828947	NM_001017371	0.028	-	SP3
chr14	50087488	50090199	NM_002408	0.028	+	MGAT2
chr14	35179587	35184029	NM_138638	0.028	-	CFL2
chr14	35179587	35184029	NR_028131	0.028	-	CFL2
chr14	35179587	35184029	NR_028130	0.028	-	CFL2
chr2	204192961	204296896	NM_001282926	0.028	+	ABI2
chr2	204192961	204296896	NM_005759	0.028	+	ABI2
chr2	204192961	204296896	NM_001282932	0.028	+	ABI2
chr2	204192961	204296896	NM_001282925	0.028	+	ABI2
chr10	87337487	87366972	NR_038986	0.027	+	GRID1-AS1
chr18	3603734	3610087	NR_119377	0.027	+	DLGAP1-AS2
chr17	49707673	50236132	NM_020178	0.027	-	CA10
chr16	1928285	1934232	NR_033914	0.027	-	LINC00254
chr10	18429741	18830688	NM_001167945	0.027	+	CACNB2
chr10	18429741	18830688	NM_201571	0.027	+	CACNB2
chr10	18429741	18830688	NM_201572	0.027	+	CACNB2
chr1	52254865	52343712	NM_001242361	0.027	-	NRD1
chr2	160590401	160625094	NM_001282807	0.027	+	MARCH7
chr5	132009677	132018370	NM_172348	0.027	+	IL4
chr5	132009677	132018370	NM_000589	0.027	+	IL4
chr15	22051852	22082803	NM_001277304	0.027	-	POTEB
chr15	22051852	22082803	NR_102390	0.027	-	POTEB2
chr15	22051852	22082803	NR_102391	0.027	-	POTEB
chr15	22051852	22082803	NM_001277303	0.027	-	POTEB2
chr6	165823089	165823139	NR_106988	0.027	+	MIR7641-2
chr19	30433145	30507519	NM_003796	0.027	+	URI1
chr19	30433145	30507519	NR_045557	0.027	+	URI1
chr4	81118656	81125482	NM_001099403	0.027	+	PRDM8
chr1	83439565	83451891	NR_110633	0.027	-	LINC01361
chr2	233271551	233275424	NM_031313	0.027	+	ALPPL2
chr16	75632246	75657221	NR_036460	0.027	-	ADAT1
chr16	75632246	75657221	NM_012091	0.027	-	ADAT1
chr1	40306705	40349177	NM_017646	0.027	-	TRIT1
chr9	89763558	89774641	NM_001001709	0.027	+	C9orf170
chr3	170139027	170152479	NM_001185056	0.027	+	CLDN11
chr17	79860071	79860781	NM_148896	0.027	+	NPB
chr18	3066804	3220106	NM_019856	0.027	-	MYOM1
chr18	3066804	3220106	NM_003803	0.027	-	MYOM1
chr15	23435069	23448423	NR_033350	0.027	+	GOLGA8EP
chr16	57050985	57117436	NM_032206	0.027	+	NLRC5
chr13	46627321	46679211	NM_001278541	0.027	-	CPB2
chr13	46627321	46679211	NM_001872	0.027	-	CPB2
chrX	154425283	154468122	NM_001303544	0.027	+	VBP1
chr2	33951127	33953284	NR_003143	0.027	-	MYADML
chr11	125034558	125303285	NM_022062	0.027	+	PKNOX2
chr9	109363208	109363303	NR_107048	0.027	+	MIR8081
chr1	119911398	119936753	NM_016527	0.027	+	HAO2
chr1	119911398	119936753	NM_001005783	0.027	+	HAO2
chr9	75515577	75568233	NM_000689	0.027	-	ALDH1A1
chr9	3181588	3200500	NR_121585	0.027	+	LINC01231
chr19	7037754	7040184	NM_001164419	0.027	-	MBD3L4
chr16	67313426	67323403	NM_001129731	0.027	+	PLEKHG4
chr16	67313426	67323403	NM_001129729	0.027	+	PLEKHG4
chr11	125028356	125034505	NR_125759	0.027	-	PKNOX2-AS1
chr18	9121262	9136718	NR_110771	0.027	-	NDUFV2-AS1
chr18	9121262	9136718	NR_110772	0.027	-	NDUFV2-AS1
chr15	86163180	86292589	NM_001270546	0.027	+	AKAP13
chr11	31838113	31908587	NR_033971	0.027	+	DKFZp686K1684
chr11	3686816	3692614	NM_020402	0.027	-	CHRNA10
chr11	3686816	3692614	NM_001303035	0.027	-	CHRNA10
chr11	3686816	3692614	NM_001303034	0.027	-	CHRNA10
chr18	9136750	9285983	NM_015208	0.027	+	ANKRD12
chr18	9136750	9285983	NM_001083625	0.027	+	ANKRD12
chr10	112658487	112679124	NM_001195305	0.026	-	BBIP1
chr10	112658487	112679124	NM_001195307	0.026	-	BBIP1
chr10	112658487	112679124	NM_001243783	0.026	-	BBIP1
chr10	112658487	112679124	NM_001195304	0.026	-	BBIP1
chr15	45926937	45983492	NM_021199	0.026	+	SQRDL
chr1	62701836	62785083	NM_181712	0.026	-	KANK4
chr15	72690667	72700708	NM_001080462	0.026	+	TMEM202
chr2	62727355	62733604	NM_198276	0.026	-	TMEM17
chr1	119911568	119912953	NR_046780	0.026	+	HAO2-IT1
chr1	700244	714068	NR_033908	0.026	-	LOC100288069
chr7	143906939	143906966	NR_046931	0.026	-	RNU6-57P
chr5	122359077	122372425	NM_000943	0.026	-	PPIC
chr20	62665696	62671315	NR_027687	0.026	+	LINC00176
chr20	62665696	62671315	NR_027686	0.026	+	LINC00176
chr6	112557796	112627885	NR_121193	0.026	+	LOC101927640
chr18	6256742	6260933	NR_110765	0.026	+	L3MBTL4-AS1
chr11	1861431	1862910	NM_001145841	0.026	+	TNNI2
chr15	70946892	70994620	NM_001008224	0.026	-	UACA
chr8	6666040	6693166	NM_207411	0.026	-	XKR5
chr8	6666040	6693166	NM_001289973	0.026	-	XKR5
chr4	89011415	89080011	NM_004827	0.026	-	ABCG2
chr11	8102908	8127654	NM_177972	0.026	+	TUB
chr8	8086091	8102387	NR_024361	0.026	+	FAM86B3P
chr8	8086091	8097552	NR_024363	0.026	+	FAM86B3P
chr8	8086091	8096448	NR_024362	0.026	+	FAM86B3P
chr11	13409542	13461826	NM_001297742	0.026	-	BTBD10
chr1	55107412	55208328	NR_037640	0.026	+	MROH7-TTC4
chr1	55107412	55208328	NR_037639	0.026	+	MROH7-TTC4
chr1	55107412	55208328	NR_037641	0.026	+	MROH7-TTC4
chr1	55107412	55175940	NR_026782	0.026	+	MROH7
chr1	55107412	55175940	NM_001039464	0.026	+	MROH7
chr1	55107412	55175940	NR_111931	0.026	+	MROH7
chr1	55107412	55175940	NM_001291332	0.026	+	MROH7
chr2	14368997	14541082	NR_103814	0.026	-	LINC00276
chr11	123810323	123811280	NM_001001965	0.026	+	OR4D5
chr22	16162065	16172265	NR_073459	0.026	+	BMS1P18
chr22	16162065	16172265	NR_073460	0.026	+	BMS1P17
chr16	30751511	30756517	NM_001256829	0.026	+	TMEM265
chr10	112679300	112773425	NM_007373	0.026	+	SHOC2
chr15	79603403	79677061	NM_001301203	0.026	+	TMED3
chr15	79603403	79615189	NM_007364	0.026	+	TMED3
chr15	79603403	79615189	NR_125394	0.026	+	TMED3
chr2	220101319	220108353	NM_001286427	0.026	-	GLB1L
chr19	59062932	59066370	NM_198426	0.026	-	CHMP2A
chr8	101269286	101322394	NM_183419	0.026	-	RNF19A
chr5	54526980	54528819	NR_125348	0.026	-	CCNO
chr8	6693075	6699975	NR_045217	0.026	+	GS1-24F4.2
chr9	42018874	42020413	NR_126049	0.026	+	LOC554249
chr9	42018870	42020413	NR_126048	0.026	+	LOC102724238
chr1	86823314	86823370	NR_107010	0.026	-	MIR7856
chr7	109599283	109600270	NR_003024	0.026	-	EIF3IP1
chr9	34723049	34729535	NM_001141917	0.026	-	FAM205A
chr2	144694633	144721722	NR_110237	0.026	+	LOC101928386
chr7	27220775	27224835	NM_005523	0.026	-	HOXA11
chr16	67313049	67323403	NM_001129728	0.025	+	PLEKHG4
chr17	57697049	57774317	NM_001288653	0.025	+	CLTC
chr17	57697049	57774317	NM_004859	0.025	+	CLTC
chr12	70760061	70828072	NM_014505	0.025	+	KCNMB4
chr1	148930404	148953054	NR_027354	0.025	+	LOC645166
chr19	59062932	59066491	NM_014453	0.025	-	CHMP2A
chr12	96672038	96794366	NM_001170464	0.025	-	CDK17
chr12	96672038	96794366	NM_002595	0.025	-	CDK17
chr11	10879763	10900823	NR_034137	0.025	+	ZBED5-AS1
chr11	55578942	55579878	NM_001004738	0.025	+	OR5L1
chr9	138453603	138458622	NM_002571	0.025	+	PAEP
chr9	138453603	138458622	NM_001018049	0.025	+	PAEP
chr15	56119116	56209329	NM_001284338	0.025	-	NEDD4
chr15	56119116	56209329	NM_001284340	0.025	-	NEDD4
chr15	56119116	56209329	NM_001284339	0.025	-	NEDD4
chr15	56119116	56209329	NM_198400	0.025	-	NEDD4
chr15	56119116	56209329	NR_104302	0.025	-	NEDD4
chr10	38082865	38084103	NR_051997	0.025	-	ZNF33BP1
chr4	183090445	183090531	NR_031640	0.025	+	MIR1305
chr2	25551508	25551590	NR_031570	0.025	-	MIR1301
chr10	105213143	105218648	NM_001001412	0.025	-	CALHM1
chr16	14726667	14763093	NM_016561	0.025	+	BFAR
chr3	24562852	24562926	NR_039955	0.025	-	MIR4792
chr10	94608224	94819251	NM_019053	0.025	+	EXOC6
chr13	100647153	100650163	NR_047483	0.025	-	LINC00554
chr13	41675154	41675236	NR_036127	0.025	-	MIR3168
chr1	64936475	65158741	NM_020925	0.025	+	CACHD1
chr1	35451766	35497569	NM_007167	0.025	-	ZMYM6
chr10	14116282	14129878	NR_120638	0.025	+	LOC101928453
chr7	27225026	27228912	NR_002795	0.025	+	HOXA11-AS
chr17	62179	202633	NM_006987	0.025	-	RPH3AL
chr17	62179	202633	NM_001190413	0.025	-	RPH3AL
chr17	62179	202633	NM_001190412	0.025	-	RPH3AL
chr17	62179	202633	NM_001190411	0.025	-	RPH3AL
chr11	10874250	10879620	NM_021211	0.025	-	ZBED5
chr11	10874250	10879620	NM_001143667	0.025	-	ZBED5
chr5	149310926	149312540	NR_110534	0.025	-	LOC644762
chr13	106118215	106143383	NM_001161814	0.025	+	DAOA
chrX	77526968	77583188	NM_001282187	0.025	-	CYSLTR1
chrX	77526968	77583188	NM_001282186	0.025	-	CYSLTR1
chrX	77526968	77583188	NM_006639	0.025	-	CYSLTR1
chrX	77526968	77583188	NM_001282188	0.025	-	CYSLTR1
chr18	64168423	64271375	NR_073130	0.025	-	CDH19
chr18	64168423	64271375	NM_021153	0.025	-	CDH19
chr18	64168423	64271375	NM_001271028	0.025	-	CDH19
chr10	9239328	9337556	NR_120635	0.025	-	LOC101928272
chr18	10405129	10414367	NR_110775	0.025	-	LINC01254
chr18	12093847	12129748	NM_001277333	0.025	+	ANKRD62
chr18	36786887	37331959	NR_024391	0.025	-	LINC00669
chr17	74034855	74049737	NM_001260503	0.025	-	SRP68
chr20	54039580	54043329	NR_110629	0.025	+	LINC01440
chr7	24323806	24331484	NM_000905	0.025	+	NPY
chr10	112631552	112659764	NM_014456	0.024	+	PDCD4
chr10	112631552	112659764	NM_145341	0.024	+	PDCD4
chr10	112631552	112659764	NM_001199492	0.024	+	PDCD4
chr6	26017259	26018040	NM_005325	0.024	-	HIST1H1A
chr10	20105371	20578784	NM_032812	0.024	+	PLXDC2
chr10	20105371	20578784	NM_001282736	0.024	+	PLXDC2
chr18	51886897	51908405	NM_001288982	0.024	+	C18orf54
chr13	50589389	50595058	NM_199464	0.024	+	KCNRG
chr13	50589389	50595058	NM_173605	0.024	+	KCNRG
chr8	10332074	10339484	NR_120604	0.024	+	LINCR-0001
chr16	33571843	33586742	NR_130771	0.024	+	ENPP7P13
chr16	33571843	33586742	NR_130772	0.024	+	ENPP7P13
chr10	50887683	50902948	NM_001042427	0.024	+	C10orf53
chr10	50887683	50916956	NM_182554	0.024	+	C10orf53
chr17	19807764	19881169	NM_007202	0.024	-	AKAP10
chr5	77656326	77776562	NM_004866	0.024	+	SCAMP1
chr5	77656326	77776562	NM_001290229	0.024	+	SCAMP1
chr5	77656326	77776562	NR_110885	0.024	+	SCAMP1
chr1	23345940	23410184	NM_001009999	0.024	+	KDM1A
chr1	23345940	23410184	NM_015013	0.024	+	KDM1A
chr19	41770226	41813597	NM_007040	0.024	+	HNRNPUL1
chr18	33767479	33848685	NM_017947	0.024	+	MOCOS
chr5	77654587	77656365	NR_105014	0.024	-	SCAMP1-AS1
chr18	9137560	9285983	NM_001204056	0.024	+	ANKRD12
chr8	28387966	28388016	NR_106988	0.024	+	MIR7641-2
chr10	92911760	92912837	NR_002779	0.024	-	NUDT9P1
chr11	118251934	118289530	NR_046370	0.024	-	LOC100131626
chr11	118251934	118289530	NR_046369	0.024	-	LOC100131626
chr17	18761380	18834599	NM_002767	0.024	+	PRPSAP2
chr17	18761380	18834599	NM_001243941	0.024	+	PRPSAP2
chr13	106118564	106143383	NM_172370	0.024	+	DAOA
chr13	106118564	106143383	NM_001161812	0.024	+	DAOA
chr11	109292845	109299893	NM_207645	0.024	+	C11orf87
chr3	58484091	58488087	NM_153331	0.024	+	KCTD6
chr20	42295658	42345136	NM_002466	0.023	+	MYBL2
chr20	42295658	42345136	NM_001278610	0.023	+	MYBL2
chr17	42925269	42927848	NM_016438	0.023	+	HIGD1B
chr17	42925269	42927848	NR_073504	0.023	+	HIGD1B
chr14	50885210	50999376	NM_198794	0.023	-	MAP4K5
chr14	50885210	50999376	NM_006575	0.023	-	MAP4K5
chr16	9539869	9549362	NR_126349	0.023	-	LINC01195
chr5	54526980	54529545	NM_021147	0.023	-	CCNO
chr5	54526980	54529545	NR_125346	0.023	-	CCNO
chr5	54526980	54529545	NR_125347	0.023	-	CCNO
chr14	60902673	60952764	NM_174978	0.023	-	C14orf39
chr2	210867288	210886984	NM_199229	0.023	+	RPE
chr2	210867288	210886984	NM_001278289	0.023	+	RPE
chr2	210867288	210886984	NM_001278288	0.023	+	RPE
chr2	210867288	210886984	NM_001278285	0.023	+	RPE
chr2	210867288	210886984	NM_001278283	0.023	+	RPE
chr2	210867288	210886984	NM_006916	0.023	+	RPE
chr2	210867288	210886984	NM_001278286	0.023	+	RPE
chr2	210867288	210886984	NM_001278282	0.023	+	RPE
chr2	133551020	134196212	NR_107007	0.023	-	MIR7853
chr3	125688027	125702296	NM_001012337	0.023	+	ROPN1B
chr19	58846053	58846117	NR_106864	0.023	+	MIR6806
chr3	75787430	75787514	NR_036235	0.023	+	MIR4273
chr3	150915618	150920988	NM_013308	0.023	-	GPR171
chr19	22148896	22193745	NM_007153	0.023	-	ZNF208
chr21	10906186	10990943	NM_199261	0.023	-	TPTE
chr21	10906186	10990943	NM_199259	0.023	-	TPTE
chr21	10906186	10990943	NM_199260	0.023	-	TPTE
chr21	10906186	10990943	NM_001290224	0.023	-	TPTE
chr12	56114150	56118526	NM_002905	0.023	+	RDH5
chr12	56114150	56118526	NM_001199771	0.023	+	RDH5
chr2	39146503	39202590	NM_001145451	0.023	+	ARHGEF33
chr5	4773593	4774978	NR_104619	0.023	+	LOC101929153
chr1	46505811	46598380	NM_001303429	0.023	-	PIK3R3
chr1	46505811	46598380	NM_003629	0.023	-	PIK3R3
chr2	162272619	162281573	NM_006593	0.023	+	TBR1
chr21	31797710	31798230	NM_181622	0.023	-	KRTAP13-3
chr6	66044805	66289697	NM_198283	0.023	-	EYS
chr1	186344889	186390503	NM_017847	0.023	+	C1orf27
