chrome	start	end	peak	refseqID	Gene_Symbol	distance	score
chr1	44193191	44193192	MACS_peak_132	NR_073016	ST3GAL3	19988	0.0422113276318
chr12	121784977	121784978	MACS_peak_3094	NM_016237	ANAPC5	-5288	0.299672020713
chr18	1347985	1347986	MACS_peak_5235	NR_110327	LINC00470	-11645	0.128392067829
chr2	131359435	131359436	MACS_peak_6485	NM_001079530	CFC1B	2184	0.453300508166
chrX	34939295	34939296	MACS_peak_14163	NM_152631	FAM47B	-21617	0.0339703679019
chr14	57840917	57840918	MACS_peak_3904	NM_001011713	NAA30	-16353	0.0685357343769
chr11	73340092	73340093	MACS_peak_2145	NM_001130034	PLEKHB1	-18501	0.0514677438783
chr1	235095685	235095686	MACS_peak_1048	NR_125945	LOC101927851	-4061	0.352936661733
chr1	235109839	235109840	MACS_peak_1049	NR_125945	LOC101927851	10093	0.157909478135
chr10	112655632	112655633	MACS_peak_1714	NM_014456	PDCD4	24080	0.024461210361
chr5	77632107	77632108	MACS_peak_10257	NM_004866	SCAMP1	-24219	0.0240120377851
chr1	44193191	44193192	MACS_peak_132	NR_125986	LOC101929592	177	0.592384121872
chr17	48053841	48053842	MACS_peak_5074	NM_005220	DLX3	-18747	0.0498069871787
chr17	48054428	48054429	MACS_peak_5075	NM_005220	DLX3	-18160	0.053861823637
chr17	68088304	68088305	MACS_peak_5179	NM_170741	KCNJ16	16939	0.0633846643937
chr17	79836776	79836777	MACS_peak_5225	NM_001002245	ANAPC11	-12812	0.109890961196
chr15	70406703	70406704	MACS_peak_4410	NM_001282982	TLE3	19579	0.0445771745062
chr19	53636533	53636534	MACS_peak_5807	NM_001172675	ZNF347	-25789	0.0194767597215
chr14	70338694	70338695	MACS_peak_3992	NM_001034852	SMOC1	-7419	0.225553025802
chr14	70347723	70347724	MACS_peak_3993	NM_001034852	SMOC1	1610	0.489355203014
chr15	43597911	43597912	MACS_peak_4272	NM_014793	LCMT2	-24909	0.0219015033149
chrX	23924980	23924981	MACS_peak_14099	NM_001169574	CXorf58	-1142	0.520863813065
chr11	46970211	46970212	MACS_peak_2051	NM_001003676	C11orf49	11972	0.122914453367
chr5	35996544	35996545	MACS_peak_10044	NM_001171873	UGT3A1	-4586	0.329075962218
chr5	36002111	36002112	MACS_peak_10045	NM_001171873	UGT3A1	981	0.53216589795
chr19	37075872	37075873	MACS_peak_5764	NM_020951	ZNF529	11675	0.127879525326
chr21	40159083	40159084	MACS_peak_7582	NM_005239	ETS2	-18671	0.0503142638431
chr3	42842577	42842578	MACS_peak_7965	NM_001099668	HIGD1A	-3357	0.387670316617
chr10	44888581	44888582	MACS_peak_1334	NM_199168	CXCL12	8036	0.207740273078
chr15	93428325	93428326	MACS_peak_4517	NR_037600	LINC01578	2253	0.449149268473
chr15	93446525	93446526	MACS_peak_4518	NR_037600	LINC01578	20453	0.0396737044699
chr3	120310052	120310053	MACS_peak_8365	NM_004547	NDUFB4	-5075	0.308304710066
chr10	18406504	18406505	MACS_peak_1203	NM_201572	CACNB2	-23237	0.0273711246362
chr14	51712613	51712614	MACS_peak_3874	NM_030755	TMX1	5728	0.282597025763
chr2	102342888	102342889	MACS_peak_6345	NM_004834	MAP4K4	28724	0.0131693032801
chr13	28385757	28385758	MACS_peak_3183	NM_145657	GSX1	18978	0.0482963157356
chr14	61441458	61441459	MACS_peak_3931	NM_153811	SLC38A6	-6373	0.2593094006
chr19	50197462	50197463	MACS_peak_5803	NM_001199753	CPT1C	3098	0.401291707238
chr12	40038769	40038770	MACS_peak_2668	NM_005164	ABCD2	24926	0.0218519161274
chr1	158882598	158882599	MACS_peak_666	NM_198930	PYHIN1	-18738	0.0498667914387
chr5	42558663	42558664	MACS_peak_10086	NM_001242405	GHR	8482	0.195746791836
chr7	143591415	143591416	MACS_peak_12524	NM_001206938	FAM115A	-7863	0.212587842407
chr14	65598268	65598269	MACS_peak_3960	NM_001271068	MAX	29006	0.0126833310082
chr17	57758911	57758912	MACS_peak_5123	NM_016077	PTRH2	-25945	0.0190758272717
chr1	44703902	44703903	MACS_peak_133	NR_046817	ERI3-IT1	-6053	0.270612690512
chr1	44733209	44733210	MACS_peak_134	NR_046817	ERI3-IT1	23254	0.0273091536807
chr11	125916247	125916248	MACS_peak_2408	NM_016952	CDON	-16940	0.0633762136685
chr13	46655883	46655884	MACS_peak_3288	NM_001278541	CPB2	-23328	0.0270410282915
chr11	73852216	73852217	MACS_peak_2148	NM_001271593	PPME1	-29891	0.011271626201
chr10	8122649	8122650	MACS_peak_1154	NR_104328	GATA3-AS1	28191	0.0141392593452
chr17	73688054	73688055	MACS_peak_5208	NM_000213	ITGB4	-29461	0.0119367508241
chr13	37621224	37621225	MACS_peak_3234	NM_017569	SUPT20H	-12626	0.112650331804
chr17	32925676	32925677	MACS_peak_5008	NM_207313	TMEM132E	17909	0.0556949017551
chr21	38058861	38058862	MACS_peak_7574	NM_009586	SIM2	-12571	0.113479470697
chr8	142511507	142511508	MACS_peak_13369	NR_102363	MROH5	-5823	0.27904003858
chrX	137788390	137788391	MACS_peak_14657	NR_038405	FGF13-AS1	-5878	0.277001229734
chrX	137790665	137790666	MACS_peak_14658	NR_038405	FGF13-AS1	-3603	0.375161004433
chr2	160567158	160567159	MACS_peak_6656	NM_001282805	MARCH7	-1809	0.476541722207
chr7	134858549	134858550	MACS_peak_12484	NM_018295	TMEM140	25784	0.0194897485572
chr7	156775974	156775975	MACS_peak_12588	NM_001165255	MNX1	-26155	0.0185491125261
chr7	156792915	156792916	MACS_peak_12589	NM_001165255	MNX1	-9214	0.177544617877
chr19	54814963	54814964	MACS_peak_5810	NM_001080978	LILRB2	29930	0.0112131658733
chr8	101346092	101346093	MACS_peak_13144	NM_001280539	RNF19A	-2354	0.443141269646
chr4	71886157	71886158	MACS_peak_9136	NM_000788	DCK	26893	0.0168108068696
chr1	172497823	172497824	MACS_peak_733	NM_001282751	SUCO	-4434	0.335813275893
chr11	122019696	122019697	MACS_peak_2392	NR_029515	MIR100	-3320	0.389587548796
chr11	122031978	122031979	MACS_peak_2393	NR_029515	MIR100	8962	0.183611469384
chr15	31137172	31137173	MACS_peak_4208	NR_072991	HERC2P10	26934	0.0167191585257
chr19	11171718	11171719	MACS_peak_5692	NM_001195803	LDLR	-28319	0.0138999968333
chr11	49217710	49217711	MACS_peak_2063	NM_001014986	FOLH1	-12512	0.114375696399
chr17	74363950	74363951	MACS_peak_5210	NM_021972	SPHK1	-16739	0.0650976605499
chr2	24289811	24289812	MACS_peak_5929	NM_001206802	TP53I3	-17390	0.0596854703058
chr12	62652378	62652379	MACS_peak_2790	NM_001252079	USP15	-1742	0.480817900082
chr1	201233256	201233257	MACS_peak_884	NM_001005337	PKP1	-19323	0.0461250081467
chr7	144010207	144010208	MACS_peak_12528	NR_002157	OR2A9P	13594	0.0990101079719
chr7	144014621	144014622	MACS_peak_12529	NR_002157	OR2A9P	18008	0.0549645599127
chr1	161672121	161672122	MACS_peak_675	NM_001288829	FCRLB	-20321	0.0403781425397
chr12	54723950	54723951	MACS_peak_2748	NR_029894	MIR148B	-7049	0.236959351156
chr12	54753128	54753129	MACS_peak_2749	NR_029894	MIR148B	22129	0.0317287098861
chr1	115241388	115241389	MACS_peak_548	NM_000036	AMPD1	3149	0.398572180499
chr11	118313832	118313833	MACS_peak_2376	NM_005933	KMT2A	6628	0.250641077505
chr8	66929521	66929522	MACS_peak_12906	NM_033105	DNAJC5B	-4269	0.343283034025
chr1	78970412	78970413	MACS_peak_333	NM_001039585	PTGFR	13685	0.0978160439657
chr17	42570372	42570373	MACS_peak_5047	NM_001304939	GPATCH8	-10598	0.147626969006
chr1	192546850	192546851	MACS_peak_838	NM_002922	RGS1	1994	0.464930816276
chr11	59848944	59848945	MACS_peak_2099	NM_000139	MS4A2	-7192	0.232484125586
chr13	80067724	80067725	MACS_peak_3482	NR_046685	NDFIP2-AS1	12358	0.116748487992
chr2	210842832	210842833	MACS_peak_7003	NM_001278288	RPE	-24456	0.0232651208314
chr1	161672121	161672122	MACS_peak_675	NM_032738	FCRLA	-4640	0.326715124505
chr8	7832754	7832755	MACS_peak_12625	NM_001256872	USP17L8	1979	0.46586160839
chr1	7853372	7853373	MACS_peak_24	NM_001289862	PER3	8884	0.185530992887
chr4	41752142	41752143	MACS_peak_8980	NM_003924	PHOX2B	1155	0.519961764457
chr4	41752524	41752525	MACS_peak_8981	NM_003924	PHOX2B	1537	0.494141515926
chr2	169299403	169299404	MACS_peak_6725	NM_001256126	CERS6	-13355	0.102216039969
chr14	107105839	107105840	MACS_peak_4149	NR_106988	MIR7641-2	13124	0.105413278729
chr2	109582631	109582632	MACS_peak_6381	NM_022336	EDAR	-23197	0.0275174939388
chr2	109610901	109610902	MACS_peak_6382	NM_022336	EDAR	5073	0.308386935618
chr12	104541911	104541912	MACS_peak_3031	NM_006166	NFYB	9871	0.162653463299
chr16	3274145	3274146	MACS_peak_4569	NM_012360	OR1F1	19899	0.0427152192301
chr18	28767765	28767766	MACS_peak_5407	NM_024421	DSC1	24946	0.0217937219778
chr9	130136803	130136804	MACS_peak_13956	NM_001271711	SLC2A8	-22613	0.0297458198333
chr22	24675218	24675219	MACS_peak_7649	NM_015330	SPECC1L	8434	0.197003588764
chr19	51388216	51388217	MACS_peak_5804	NM_005551	KLK2	11528	0.13041068839
chr18	68035894	68035895	MACS_peak_5625	NR_110764	LOC101060542	-15933	0.0724832339302
chr17	66595416	66595417	MACS_peak_5169	NM_017565	FAM20A	-1679	0.484873781295
chr1	158232444	158232445	MACS_peak_660	NM_001763	CD1A	8518	0.194809458635
chr16	3274145	3274146	MACS_peak_4569	NM_001145448	ZNF200	-11311	0.134239020445
chr21	39860462	39860463	MACS_peak_7578	NM_182918	ERG	-9966	0.1606061796
chr10	15157536	15157537	MACS_peak_1191	NM_001265601	RPP38	18358	0.0524584771718
chr2	108932294	108932295	MACS_peak_6373	NM_001056	SULT1C2	27200	0.0161365778674
chr10	95436900	95436901	MACS_peak_1623	NM_145246	FRA10AC1	-25429	0.0204344447606
chr1	231120700	231120701	MACS_peak_1030	NM_022786	ARV1	5878	0.277001229734
chr11	46811525	46811526	MACS_peak_2050	NR_003056	SNORD67	27476	0.015553545395
chr1	201419346	201419347	MACS_peak_885	NR_073080	PHLDA3	-18953	0.0484575720659
chr15	49465097	49465098	MACS_peak_4302	NM_001143887	COPS2	17243	0.0608668451781
chr12	383043	383044	MACS_peak_2453	NM_001243392	SLC6A13	11004	0.139847882594
chr5	87960607	87960608	MACS_peak_10316	NR_030741	MIR9-2	-2150	0.45536013543
chr5	87972382	87972383	MACS_peak_10317	NR_030741	MIR9-2	9625	0.16807695595
chr17	74745309	74745310	MACS_peak_5211	NM_001206983	METTL23	22398	0.0306108731941
chr13	50613579	50613580	MACS_peak_3302	NR_029485	MIR15A	-9758	0.165122663411
chr13	50631221	50631222	MACS_peak_3303	NR_029485	MIR15A	7884	0.211993429016
chr3	62275798	62275799	MACS_peak_8046	NR_038282	PTPRG-AS1	-28824	0.0129948779891
chr14	89853830	89853831	MACS_peak_4094	NM_005197	FOXN3	-29624	0.0116801242165
chr14	89882583	89882584	MACS_peak_4095	NM_005197	FOXN3	-871	0.540028516042
chr11	59848944	59848945	MACS_peak_2099	NM_001031809	MS4A3	24844	0.0220921412481
chr17	68182064	68182065	MACS_peak_5180	NM_000891	KCNJ2	16389	0.0682075511219
chr5	87572492	87572493	MACS_peak_10311	NM_001289008	TMEM161B	7796	0.21449546851
chr4	25301186	25301187	MACS_peak_8874	NM_024936	ZCCHC4	-13209	0.104225339275
chr14	24933457	24933458	MACS_peak_3708	NM_001290293	SDR39U1	21798	0.0331603630614
chr11	122019696	122019697	MACS_peak_2392	NR_029477	MIRLET7A2	2395	0.440725373504
chr11	122031978	122031979	MACS_peak_2393	NR_029477	MIRLET7A2	14677	0.0856973536287
chr9	114301059	114301060	MACS_peak_13867	NM_133464	ZNF483	13621	0.0986543123995
chr20	57254385	57254386	MACS_peak_7413	NM_001134772	STX16	28077	0.0143558177617
chr9	107506492	107506493	MACS_peak_13831	NR_130760	NIPSNAP3B	-19529	0.0448753484785
chr9	107536090	107536091	MACS_peak_13832	NR_130760	NIPSNAP3B	10069	0.158415597825
chr1	101495193	101495194	MACS_peak_473	NM_015958	DPH5	3831	0.363927720907
chr1	101500481	101500482	MACS_peak_474	NM_015958	DPH5	9119	0.179807819722
chr1	101510187	101510188	MACS_peak_475	NM_015958	DPH5	18825	0.0492916787605
chr14	74341421	74341422	MACS_peak_4008	NM_001146154	PTGR2	22888	0.0286748934047
chr8	7671218	7671219	MACS_peak_12624	NM_080389	DEFB104A	-22774	0.0291140811556
chr11	18618144	18618145	MACS_peak_1889	NM_018314	UEVLD	7851	0.212928255213
chr2	33375356	33375357	MACS_peak_5973	NM_000627	LTBP1	15693	0.0748402078741
chr4	38799066	38799067	MACS_peak_8963	NM_030956	TLR10	14455	0.0882719107675
chr17	79836776	79836777	MACS_peak_5225	NM_001002246	ANAPC11	-12812	0.109890961196
chr12	54405223	54405224	MACS_peak_2739	NR_030753	MIR615	-22510	0.0301571470746
chr12	54410547	54410548	MACS_peak_2740	NR_030753	MIR615	-17186	0.0613311954976
chr12	54420659	54420660	MACS_peak_2741	NR_030753	MIR615	-7074	0.236170801632
chr12	54422771	54422772	MACS_peak_2742	NR_030753	MIR615	-4962	0.312985004042
chr12	54427466	54427467	MACS_peak_2743	NR_030753	MIR615	-267	0.58531799397
chr12	54437885	54437886	MACS_peak_2744	NR_030753	MIR615	10152	0.15667213019
chr12	54446060	54446061	MACS_peak_2745	NR_030753	MIR615	18327	0.0526757542741
chr12	54448321	54448322	MACS_peak_2746	NR_030753	MIR615	20588	0.0389659665396
chr17	27268452	27268453	MACS_peak_4981	NM_020889	PHF12	-10056	0.158690422974
chr2	176872524	176872525	MACS_peak_6775	NM_030650	KIAA1715	5451	0.293229412065
chr12	22228815	22228816	MACS_peak_2561	NM_018686	CMAS	29706	0.0115531170958
chr1	222766221	222766222	MACS_peak_982	NR_110613	TAF1A-AS1	2960	0.408743823877
chr1	222784754	222784755	MACS_peak_983	NR_110613	TAF1A-AS1	21493	0.0345366799306
chr4	120534251	120534252	MACS_peak_9433	NM_001083	PDE5A	-15730	0.0744719054083
chr11	31814667	31814668	MACS_peak_1966	NM_001258462	PAX6	-24842	0.0220980332713
chr19	45829680	45829681	MACS_peak_5793	NM_001824	CKM	3445	0.383148233005
chr2	89073433	89073434	MACS_peak_6307	NR_015424	ANKRD36BP2	8015	0.208322760945
chrX	102625303	102625304	MACS_peak_14491	NM_206917	NGFRAP1	-5947	0.274464505245
chr7	16805210	16805211	MACS_peak_11849	NM_014399	TSPAN13	11860	0.124763749582
chr4	178220952	178220953	MACS_peak_9780	NM_018248	NEIL3	-10038	0.159071737383
chr10	5248735	5248736	MACS_peak_1140	NM_001818	AKR1C4	9938	0.161206896645
chr20	58231102	58231103	MACS_peak_7415	NR_040513	LOC100506384	27758	0.0149795900663
chr16	76648011	76648012	MACS_peak_4833	NR_110934	LOC101928203	-20883	0.0374630561851
chr1	102489543	102489544	MACS_peak_483	NR_110210	OLFM3	26753	0.0171275557231
chr12	9888348	9888349	MACS_peak_2493	NM_001253750	CLECL1	2453	0.437330242045
chr7	15733091	15733092	MACS_peak_11835	NR_110094	MEOX2-AS1	5089	0.307729744741
chr18	66357134	66357135	MACS_peak_5615	NM_001093729	CCDC102B	-25356	0.0206343111281
chr1	58334751	58334752	MACS_peak_202	NR_104362	DAB1-AS1	8537	0.194316565934
chr10	65210312	65210313	MACS_peak_1438	NM_032776	JMJD1C	-15449	0.0773150484292
chr15	65877856	65877857	MACS_peak_4388	NM_001136043	VWA9	-25771	0.0195235600828
chr12	9814664	9814665	MACS_peak_2492	NM_001197317	CLEC2D	-7639	0.219032899738
chr2	159317890	159317891	MACS_peak_6652	NM_138803	CCDC148	4625	0.32736920862
chr7	5905136	5905137	MACS_peak_11782	NM_001097622	OCM	-15292	0.0789505688326
chr1	179103790	179103791	MACS_peak_765	NM_005158	ABL2	-8434	0.197003588764
chr3	96066328	96066329	MACS_peak_8221	NR_107027	MIR8060	-12479	0.114880058246
chr16	3274145	3274146	MACS_peak_4569	NM_001145446	ZNF200	-11312	0.134221123102
chr4	147434922	147434923	MACS_peak_9588	NM_032128	SLC10A7	-8201	0.203219893565
chr12	101805286	101805287	MACS_peak_3016	NM_001177	ARL1	3688	0.370933182626
chr12	101805463	101805464	MACS_peak_3017	NM_001177	ARL1	3865	0.362281649154
chr2	185485537	185485538	MACS_peak_6842	NM_194250	ZNF804A	22445	0.0304196448633
chr1	86847089	86847090	MACS_peak_382	NR_107010	MIR7856	23719	0.0256674061972
chr7	134858549	134858550	MACS_peak_12484	NM_024033	C7orf49	2971	0.408144772347
chr1	163025386	163025387	MACS_peak_682	NM_005613	RGS4	-13377	0.101916645578
chr19	38088090	38088091	MACS_peak_5769	NM_001172225	ZNF540	2360	0.442786898398
chr17	178662	178663	MACS_peak_4891	NM_001242780	LOC100506388	-2333	0.444383803937
chr11	58486162	58486163	MACS_peak_2091	NM_005838	GLYAT	-13285	0.103174522302
chr1	94998613	94998614	MACS_peak_425	NM_001993	F3	-8800	0.187620620076
chr1	75064529	75064530	MACS_peak_307	NR_121671	ERICH3-AS1	21416	0.034893082916
chr12	123459244	123459245	MACS_peak_3100	NR_103512	ARL6IP4	-5362	0.296729795621
chr9	96231133	96231134	MACS_peak_13778	NM_014612	FAM120A	17156	0.061577011584
chr12	54384314	54384315	MACS_peak_2738	NM_017409	HOXC10	5369	0.296452977014
chr12	54405223	54405224	MACS_peak_2739	NM_017409	HOXC10	26278	0.0182473879845
chr19	37954613	37954614	MACS_peak_5767	NM_001300993	ZNF570	-4060	0.352983723092
chr10	111945503	111945504	MACS_peak_1709	NM_130439	MXI1	-21859	0.0328917526051
chr10	111973662	111973663	MACS_peak_1710	NM_130439	MXI1	6300	0.26184566858
chrX	17661940	17661941	MACS_peak_14062	NM_001136024	NHS	8528	0.194549885777
chr11	118313832	118313833	MACS_peak_2376	NR_046370	LOC100131626	24302	0.0237477695483
chr17	74363950	74363951	MACS_peak_5210	NM_001142602	SPHK1	-17338	0.0601007274613
chr22	40304447	40304448	MACS_peak_7711	NM_001291826	GRAP2	-18147	0.0539552650905
chr22	40314913	40314914	MACS_peak_7712	NM_001291826	GRAP2	-7681	0.217809743534
chr7	120939067	120939068	MACS_peak_12398	NM_016087	WNT16	-26353	0.0180658234404
chr1	161194256	161194257	MACS_peak_674	NM_004550	NDUFS2	25152	0.0212032671146
chr22	25077737	25077738	MACS_peak_7654	NR_024593	POM121L10P	22623	0.0297061851692
chr15	45678073	45678074	MACS_peak_4280	NM_001482	GATM	7093	0.235573259474
chr2	162248034	162248035	MACS_peak_6666	NM_006593	TBR1	-24585	0.0228683824838
chr20	34344856	34344857	MACS_peak_7305	NR_040723	RBM39	14598	0.0866048032648
chr12	123459244	123459245	MACS_peak_3100	NM_001304835	OGFOD2	-5	0.606126440694
chr9	95055644	95055645	MACS_peak_13776	NR_073446	IARS	-394	0.575490054
chr1	155048528	155048529	MACS_peak_651	NM_004952	EFNA3	-2819	0.416500895771
chr21	29922241	29922242	MACS_peak_7536	NR_026553	LINC00161	10602	0.147548255614
chr1	97184022	97184023	MACS_peak_443	NR_125357	PTBP2	-3138	0.399157181927
chr1	97192900	97192901	MACS_peak_444	NR_125357	PTBP2	5740	0.282145232053
chr19	36189504	36189505	MACS_peak_5760	NM_014383	ZBTB32	-14325	0.0898152945722
chr2	131359435	131359436	MACS_peak_6485	NM_001270421	CFC1	2287	0.447117733415
chr1	115283305	115283306	MACS_peak_549	NM_001007553	CSDE1	-17366	0.0598767697266
chr2	204169767	204169768	MACS_peak_6957	NM_001282925	ABI2	-23194	0.0275285031381
chr18	12117866	12117867	MACS_peak_5300	NM_001277333	ANKRD62	24019	0.0246609728047
chr1	70809084	70809085	MACS_peak_274	NM_001036645	HHLA3	-11408	0.132514041357
chr1	70849683	70849684	MACS_peak_275	NM_001036645	HHLA3	29191	0.0123743025299
chr8	129549837	129549838	MACS_peak_13308	NR_121672	LINC00824	-27088	0.0163793590177
chr1	40190154	40190155	MACS_peak_119	NM_203456	PPIE	-14362	0.0893732969429
chr18	12703552	12703553	MACS_peak_5303	NM_024899	CEP76	776	0.54691238303
chr16	75492471	75492472	MACS_peak_4824	NM_001304996	TMEM170A	-6164	0.266637114522
chr1	205100094	205100095	MACS_peak_902	NM_001193272	RBBP5	8944	0.184052666135
chr6	32951125	32951126	MACS_peak_11028	NM_001113182	BRD2	12461	0.115156101505
chr21	39611254	39611255	MACS_peak_7577	NM_001276435	KCNJ15	-17365	0.0598847538282
chr4	128637281	128637282	MACS_peak_9472	NM_031291	SLC25A31	-14273	0.0904401777062
chr5	37825501	37825502	MACS_peak_10058	NM_000514	GDNF	-14281	0.0903437596155
chr9	124234734	124234735	MACS_peak_13923	NR_003191	GGTA1P	-27572	0.0153557287414
chr15	89133856	89133857	MACS_peak_4498	NR_031590	MIR1179	-17481	0.0589656622656
chr10	113947596	113947597	MACS_peak_1723	NM_020918	GPAM	4059	0.353030790726
chr2	176990627	176990628	MACS_peak_6777	NM_014213	HOXD9	3215	0.395080132856
chr2	177001193	177001194	MACS_peak_6778	NM_014213	HOXD9	13781	0.0965719776132
chr1	115283305	115283306	MACS_peak_549	NM_001242893	CSDE1	-17366	0.0598767697266
chr14	25511189	25511190	MACS_peak_3711	NM_001304477	STXBP6	-7017	0.237972537648
chr13	110369877	110369878	MACS_peak_3657	NR_103846	LINC00676	-10743	0.1448002605
chr13	110397789	110397790	MACS_peak_3658	NR_103846	LINC00676	17169	0.0614703705462
chr13	110397974	110397975	MACS_peak_3659	NR_103846	LINC00676	17354	0.0599726492414
chr14	62231088	62231089	MACS_peak_3934	NM_003082	SNAPC1	2014	0.463692652385
chr1	156186544	156186545	MACS_peak_654	NR_104411	SLC25A44	22822	0.0289283460226
chr7	87255979	87255980	MACS_peak_12206	NM_001134406	RUNDC3B	-1749	0.480369346066
chr16	70806734	70806735	MACS_peak_4813	NM_018052	VAC14	-28327	0.0138851780747
chr19	44917812	44917813	MACS_peak_5791	NM_152354	ZNF285	12035	0.121886296264
chr15	25528760	25528761	MACS_peak_4198	NR_003362	SNORD115-48	13831	0.095930305712
chr12	64618446	64618447	MACS_peak_2802	NM_152440	C12orf66	2370	0.44219690928
chr19	50197462	50197463	MACS_peak_5803	NM_001101340	ADM5	5521	0.290505336347
chr7	27201067	27201068	MACS_peak_11932	NM_152739	HOXA9	-4082	0.351949821301
chr12	21918530	21918531	MACS_peak_2559	NM_004982	KCNJ8	-9225	0.17728440997
chr1	76419163	76419164	MACS_peak_317	NM_080868	ASB17	21047	0.0366527555966
chr1	76423679	76423680	MACS_peak_318	NM_080868	ASB17	25563	0.0200725915289
chr4	169430259	169430260	MACS_peak_9736	NM_001166108	PALLD	12043	0.12175635353
chr12	20747879	20747880	MACS_peak_2554	NM_001244683	PDE3A	23082	0.0279426802773
chr11	62411782	62411783	MACS_peak_2114	NR_104414	C11orf98	-20906	0.0373483454592
chr22	37587040	37587041	MACS_peak_7705	NM_001278687	SSTR3	-19689	0.0439281471154
chrX	8125196	8125197	MACS_peak_14013	NM_016378	VCX2	-14112	0.0924026149879
chr15	85537491	85537492	MACS_peak_4475	NM_002605	PDE8A	12287	0.117858954929
chr6	138565331	138565332	MACS_peak_11614	NM_021635	PBOV1	25704	0.0196987519113
chr6	163504008	163504009	MACS_peak_11740	NR_110872	LOC101929239	28815	0.0130104812027
chr1	89723343	89723344	MACS_peak_402	NM_001134486	GBP5	-15201	0.0799143374404
chr17	67253021	67253022	MACS_peak_5173	NR_130736	PRO1804	21868	0.0328523061745
chr15	70154705	70154706	MACS_peak_4409	NR_026764	LINC00593	27133	0.0162813771033
chr5	122441821	122441822	MACS_peak_10521	NM_001136239	PRDM6	16981	0.063030702292
chr1	101495193	101495194	MACS_peak_473	NM_001077395	DPH5	3831	0.363927720907
chr1	101500481	101500482	MACS_peak_474	NM_001077395	DPH5	9119	0.179807819722
chr1	101510187	101510188	MACS_peak_475	NM_001077395	DPH5	18825	0.0492916787605
chr14	78233989	78233990	MACS_peak_4021	NM_174943	C14orf178	6817	0.244403841595
chr14	78236269	78236270	MACS_peak_4022	NM_174943	C14orf178	9097	0.180336030323
chr10	96096518	96096519	MACS_peak_1628	NM_022451	NOC3L	-26215	0.0184013116178
chr20	30304296	30304297	MACS_peak_7296	NM_012112	TPX2	-22607	0.0297696260104
chr19	40328084	40328085	MACS_peak_5779	NM_001436	FBL	-8970	0.183415721568
chr11	73490104	73490105	MACS_peak_2146	NM_016055	MRPL48	-8812	0.18732066711
chr15	25528760	25528761	MACS_peak_4198	NR_003499	SNORD115-47	15097	0.0810302016982
chr5	143551541	143551542	MACS_peak_10650	NM_030799	YIPF5	1263	0.512527966847
chr3	119189978	119189979	MACS_peak_8359	NM_152305	POGLUT1	2194	0.452696510243
chr1	70809084	70809085	MACS_peak_274	NM_001031693	HHLA3	-11408	0.132514041357
chr1	70849683	70849684	MACS_peak_275	NM_001031693	HHLA3	29191	0.0123743025299
chr14	82077411	82077412	MACS_peak_4042	NR_110074	LINC01467	-11994	0.122554432592
chr2	28129346	28129347	MACS_peak_5942	NM_004899	BRE	15865	0.0731434034975
chr11	89239905	89239906	MACS_peak_2231	NM_016931	NOX4	15172	0.08022393772
chr13	79989079	79989080	MACS_peak_3481	NR_038991	RBM26-AS1	8636	0.191768441881
chr9	90733934	90733935	MACS_peak_13758	NM_001166137	SPATA31C2	-15966	0.0721650083107
chr11	73852216	73852217	MACS_peak_2148	NM_015531	C2CD3	-29848	0.0113364358012
chr14	64791624	64791625	MACS_peak_3955	NM_001291723	ESR2	-13644	0.0983522359288
chr13	37621224	37621225	MACS_peak_3234	NM_001278480	SUPT20H	-12626	0.112650331804
chr14	24809582	24809583	MACS_peak_3707	NM_001288802	NFATC4	-28776	0.013078311912
chr11	62411782	62411783	MACS_peak_2114	NM_001286086	C11orf98	-20906	0.0373483454592
chr10	131926895	131926896	MACS_peak_1811	NM_001199868	GLRX3	-7743	0.216016604839
chr10	70098340	70098341	MACS_peak_1480	NM_012207	HNRNPH3	6573	0.252485868038
chr17	42570372	42570373	MACS_peak_5047	NM_001304940	GPATCH8	-10598	0.147626969006
chr5	125807185	125807186	MACS_peak_10555	NM_001146322	GRAMD3	6399	0.258412017707
chr8	97239483	97239484	MACS_peak_13113	NM_001199975	UQCRB	-8379	0.198453591929
chr14	20426781	20426782	MACS_peak_3682	NM_001005486	OR4K15	-16896	0.0637491135588
chr14	20427236	20427237	MACS_peak_3683	NM_001005486	OR4K15	-16441	0.0677362810582
chr14	20466731	20466732	MACS_peak_3684	NM_001005486	OR4K15	23054	0.028047194589
chr5	125505915	125505916	MACS_peak_10552	NR_105042	LOC102546228	-9354	0.174261192322
chr16	18588903	18588904	MACS_peak_4621	NM_173614	NOMO2	15469	0.0771091496205
chr2	158483236	158483237	MACS_peak_6646	NM_001111033	ACVR1C	-2163	0.454571528186
chr2	158486457	158486458	MACS_peak_6647	NM_001111033	ACVR1C	1058	0.526730278655
chr10	63998767	63998768	MACS_peak_1434	NM_145307	RTKN2	-29855	0.0113258600639
chr10	64024236	64024237	MACS_peak_1435	NM_145307	RTKN2	-4386	0.33796937301
chr1	157501327	157501328	MACS_peak_657	NM_031281	FCRL5	-20983	0.0369668640677
chrX	39963542	39963543	MACS_peak_14195	NM_001123385	BCOR	6823	0.24420839671
chr15	48622413	48622414	MACS_peak_4297	NM_001025249	DUT	-1207	0.51636916496
chr12	101805286	101805287	MACS_peak_3016	NM_001301068	ARL1	3688	0.370933182626
