# Argument List:
# Name = Beta_minus-FetalSI_unique
# peak file = /Informatics/FetalSI_unique.bed
# distance = 5000 bp
#Chromsome	TSS	TTS	RefseqID	Score	Strand	GeneSymbol
chr21	34162983	34186053	NM_001162496	0.036	-	C21orf62
chr21	34162983	34186053	NM_001162495	0.036	-	C21orf62
chr21	34162983	34186053	NM_019596	0.036	-	C21orf62
chr12	246576	258332	NR_033859	0.035	-	LOC574538
chr3	113557680	113666021	NM_017577	0.035	+	GRAMD1C
chr19	5916151	5978320	NM_007320	0.035	-	RANBP3
chr19	5916151	5978320	NM_003624	0.035	-	RANBP3
chr19	5916151	5978320	NM_007322	0.035	-	RANBP3
chr19	5916150	5978320	NM_001300865	0.035	-	RANBP3
chr19	405442	409170	NM_001136263	0.035	-	C2CD4C
chr4	74301935	74321502	NM_001134	0.035	+	AFP
chr16	67323392	67360661	NM_001100915	0.035	-	KCTD19
chr8	143293440	143484610	NM_145003	0.035	-	TSNARE1
chr8	143350822	143484610	NM_001291931	0.035	-	TSNARE1
chr6	25912983	25930954	NM_005835	0.035	-	SLC17A2
chr5	139120931	139125808	NR_105053	0.035	-	LOC101929696
chr5	139120931	139125808	NR_105052	0.035	-	LOC101929696
chr7	77976558	77988770	NR_003680	0.035	+	RPL13AP17
chr1	45249256	45253426	NM_153274	0.034	-	BEST4
chr22	18761201	18779474	NR_003267	0.034	-	GGT3P
chr17	43209966	43221543	NM_001135704	0.034	+	ACBD4
chr14	32798478	33302268	NM_004274	0.034	+	AKAP6
chr4	184154780	184161787	NR_126473	0.034	-	WWC2-AS1
chr12	54356091	54368740	NR_047517	0.034	-	HOTAIR
chr2	191273080	191367041	NM_017694	0.034	+	MFSD6
chr9	116148591	116163618	NM_000031	0.034	-	ALAD
chr3	13357729	13461819	NM_024923	0.034	-	NUP210
chr11	117162061	117162886	NR_037803	0.034	+	BACE1-AS
chr7	73703804	73820273	NM_032421	0.033	+	CLIP2
chr7	73703804	73820273	NM_003388	0.033	+	CLIP2
chr3	185677757	185698665	NR_033752	0.033	+	LOC344887
chr11	86502100	86522273	NM_001293180	0.033	+	PRSS23
chr19	50815198	50836772	NR_110912	0.033	-	KCNC3
chr22	25202187	25322813	NM_001098497	0.033	+	SGSM1
chr22	25202187	25322813	NM_001039948	0.033	+	SGSM1
chr22	25202187	25322813	NM_133454	0.033	+	SGSM1
chr22	25202187	25322813	NM_001098498	0.033	+	SGSM1
chr2	113829894	113833427	NM_032556	0.033	+	IL1F10
chr1	28832454	28837404	NR_036473	0.033	+	SNHG3
chr1	28832454	28865708	NR_030726	0.033	+	RCC1
chr1	28832454	28865708	NR_030725	0.033	+	RCC1
chr1	28832454	28865708	NM_001048199	0.033	+	RCC1
chr1	28832454	28837404	NR_002909	0.033	+	SNHG3
chr11	45868956	45904799	NM_021117	0.033	+	CRY2
chr13	41790515	41837713	NM_004294	0.033	-	MTRF1
chr2	169779448	169887833	NM_003742	0.033	-	ABCB11
chr5	134571923	134583867	NR_037895	0.033	-	C5orf66-AS2
chr11	20385402	20405329	NM_001098522	0.033	+	HTATIP2
chr8	128219626	128231513	NR_108049	0.033	-	CCAT1
chr19	5978413	6020374	NR_046376	0.033	+	LOC100128568
chr3	52096109	52099128	NR_027331	0.033	-	LINC00696
chr3	131197841	131198077	NR_002985	0.033	-	SNORA58
chr3	150026026	150041534	NR_110187	0.032	-	LINC01214
chr3	149983193	150041534	NR_110186	0.032	-	LINC01214
chr1	17531620	17572501	NM_013358	0.032	+	PADI1
chr15	59499014	59500785	NM_033195	0.032	+	LDHAL6B
chr6	36641397	36642903	NR_109836	0.032	-	PANDAR
chr12	49297892	49315359	NM_001286957	0.032	+	CCDC65
chr12	49297892	49315359	NM_033124	0.032	+	CCDC65
chr2	138636323	138685502	NR_120402	0.032	-	LOC101928273
chr1	225997835	226033262	NM_001291163	0.032	+	EPHX1
chr13	45006278	45048437	NM_001243798	0.032	-	TSC22D1
chr5	117066055	117601757	NR_104997	0.032	+	LOC102467224
chr1	26608772	26633195	NM_001077262	0.032	-	UBXN11
chr1	26608772	26633195	NM_183008	0.032	-	UBXN11
chr22	45705784	45737836	NM_017911	0.032	+	FAM118A
chr17	19437166	19482346	NM_018242	0.031	+	SLC47A1
chr2	201171355	201346986	NM_001100423	0.031	+	SPATS2L
chr14	105219469	105225996	NM_006427	0.031	+	SIVA1
chr14	105219469	105225996	NM_021709	0.031	+	SIVA1
chr11	61025757	61062788	NM_152718	0.031	-	VWCE
chr3	160801670	160822683	NM_033169	0.031	-	B3GALNT1
chr3	155197670	155394105	NM_001130961	0.031	-	PLCH1
chr3	155197670	155394105	NM_001130960	0.031	-	PLCH1
chr15	43985083	43991420	NM_001015001	0.031	+	CKMT1A
chr22	36677322	36784112	NM_002473	0.031	-	MYH9
chr20	44509847	44513905	NM_080603	0.031	+	ZSWIM1
chr17	26934981	26941211	NM_001174103	0.031	-	SGK494
chr17	34087915	34092098	NM_145272	0.031	+	C17orf50
chr3	164696685	164796283	NM_001041	0.031	-	SI
chr12	10310898	10324790	NM_001172633	0.031	-	OLR1
chr12	10310898	10324790	NM_001172632	0.031	-	OLR1
chr12	10310898	10324790	NM_002543	0.031	-	OLR1
chr1	17185443	17185516	NR_037446	0.031	-	MIR3675
chr2	19551245	19558372	NM_145260	0.030	-	OSR1
chr6	74779166	75400443	NR_110856	0.030	+	LOC101928516
chr2	5832798	5841517	NM_003108	0.030	+	SOX11
chr20	2903852	3019315	NM_080841	0.030	+	PTPRA
chr1	82165454	82458422	NM_001297704	0.030	+	LPHN2
chr1	225997775	226033262	NM_001136018	0.030	+	EPHX1
chr16	451857	462487	NM_020664	0.030	+	DECR2
chr11	20385288	20405329	NM_001098520	0.030	+	HTATIP2
chr17	1953564	1953674	NR_029625	0.030	-	MIR212
chr7	330135	331454	NM_001195127	0.030	+	WI2-2373I1.2
chr16	4374648	4378341	NR_110901	0.029	-	GLIS2-AS1
chr11	1618406	1619524	NM_001004325	0.029	-	KRTAP5-2
chr16	69362523	69364498	NM_022341	0.029	-	PDF
chr14	24805226	24809242	NM_006871	0.029	-	RIPK3
chr11	20385246	20405329	NM_001098521	0.029	+	HTATIP2
chr1	22592731	22592793	NR_039613	0.029	+	MIR4418
chr11	61276271	61278490	NM_001145077	0.029	+	LRRC10B
chr7	32620552	32758780	NR_036680	0.029	-	DPY19L1P1
chr1	119957553	119965662	NM_001166120	0.029	+	HSD3B2
chr4	74269971	74287129	NM_000477	0.029	+	ALB
chr11	20385230	20405329	NM_006410	0.029	+	HTATIP2
chrX	153813417	153815075	NM_001327	0.029	+	CTAG1B
chrX	153813417	153815075	NM_139250	0.029	+	CTAG1A
chr2	240273418	240273499	NR_039948	0.029	-	MIR2467
chr1	40089102	40105348	NM_014571	0.028	-	HEYL
chr17	75401150	75496678	NM_001293696	0.028	+	SEPT9
chr1	1849028	1850740	NM_178545	0.028	-	TMEM52
chr6	110713382	110736753	NM_003649	0.028	-	DDO
chr6	110713382	110736753	NM_004032	0.028	-	DDO
chr2	115219179	116602326	NM_001178036	0.028	+	DPP10
chr2	128395995	128405828	NM_001256542	0.028	-	LIMS2
chrX	47064246	47065254	NR_024616	0.028	+	INE1
chr22	31677578	31688520	NM_052880	0.028	-	PIK3IP1
chr22	31677578	31688520	NM_001135911	0.028	-	PIK3IP1
chr7	44240577	44253893	NM_006555	0.028	+	YKT6
chr2	10470288	10567743	NM_001258357	0.028	+	HPCAL1
chr14	24540045	24547309	NM_001280558	0.028	+	CPNE6
chr9	116263706	116360023	NM_001276261	0.028	+	RGS3
chr9	116263706	116360023	NM_130795	0.028	+	RGS3
chr19	47123724	47128354	NM_000960	0.028	-	PTGIR
chr16	70284133	70285833	NM_058219	0.028	-	EXOSC6
chr17	7549944	7561089	NM_001303263	0.028	+	ATP1B2
chr2	202937977	203061886	NM_001277372	0.027	+	KIAA2012
chr17	48348766	48358846	NM_001168215	0.027	+	TMEM92
chr9	114423850	114432526	NM_001198664	0.027	+	GNG10
chr9	114423850	114432526	NM_001017998	0.027	+	GNG10
chr17	48050129	48052323	NM_001934	0.027	+	DLX4
chr19	3769088	3772219	NM_032753	0.027	-	RAX2
chr1	59981300	60228402	NM_001278224	0.027	+	FGGY
chr20	3648619	3662778	NM_025220	0.027	-	ADAM33
chr20	3648619	3662778	NM_153202	0.027	-	ADAM33
chr20	3648619	3662778	NM_001282447	0.027	-	ADAM33
chr6	111876580	111927477	NM_001164281	0.027	-	TRAF3IP2
chr6	111876580	111927477	NM_147686	0.027	-	TRAF3IP2
chr6	111876580	111927477	NR_028338	0.027	-	TRAF3IP2
chr2	10262862	10271546	NM_001034	0.027	+	RRM2
chr13	77502584	77503224	NR_026983	0.027	+	BTF3P11
chr1	159409511	159410600	NM_012351	0.027	+	OR10J1
chr1	2160133	2241652	NM_003036	0.027	+	SKI
chr16	75507021	75528926	NM_021615	0.027	-	CHST6
chr19	51628136	51639520	NM_001198558	0.027	+	SIGLEC9
chr19	51628136	51633567	NM_014441	0.027	+	SIGLEC9
chr9	114393631	114432526	NM_004125	0.027	+	DNAJC25-GNG10
chr9	114393631	114416631	NR_037148	0.027	+	DNAJC25
chr9	114393631	114416631	NM_001015882	0.027	+	DNAJC25
chr19	44084695	44086256	NM_001193622	0.026	+	PINLYP
chr17	56413336	56413383	NR_039889	0.026	-	MIR4736
chr11	65360325	65363467	NM_005714	0.026	-	KCNK7
chr11	65360325	65363467	NM_033455	0.026	-	KCNK7
chr11	65360325	65363467	NM_033348	0.026	-	KCNK7
chr11	65360325	65363467	NM_033347	0.026	-	KCNK7
chr1	114356432	114414375	NM_001193431	0.026	-	PTPN22
chr1	114356432	114414375	NM_012411	0.026	-	PTPN22
chr1	114356432	114414375	NM_015967	0.026	-	PTPN22
chr1	150254942	150259504	NM_001300838	0.026	+	CIART
chr1	150254942	150259504	NM_144697	0.026	+	CIART
chr1	150254942	150259504	NM_001300840	0.026	+	CIART
chr1	150254942	150259504	NM_001300839	0.026	+	CIART
chr5	150827162	150871940	NM_078483	0.026	+	SLC36A1
chr7	29234120	29553951	NM_004067	0.026	+	CHN2
chr7	29234120	29553951	NM_001293070	0.026	+	CHN2
chr7	29234120	29553951	NM_001293071	0.026	+	CHN2
chr8	6728096	6735529	NM_005218	0.026	-	DEFB1
chr1	6296299	6299502	NR_103534	0.026	+	LINC00337
chr3	193920804	193924096	NR_125404	0.026	-	LOC100505920
chr7	94927668	94953884	NM_000446	0.026	-	PON1
chr19	35168543	35177302	NM_001289187	0.026	+	ZNF302
chr19	35168543	35177302	NM_001289186	0.026	+	ZNF302
chr19	35168543	35177302	NM_018443	0.026	+	ZNF302
chr19	35168543	35177302	NR_110322	0.026	+	ZNF302
chr19	35168543	35177302	NM_018675	0.026	+	ZNF302
chr19	35168543	35177302	NM_001289192	0.026	+	ZNF302
chr19	35168543	35177302	NM_001289191	0.026	+	ZNF302
chr19	35168543	35177302	NM_001289190	0.026	+	ZNF302
chr19	35168543	35177302	NM_001289189	0.026	+	ZNF302
chr19	35168543	35177302	NM_001289188	0.026	+	ZNF302
chr19	35168543	35177302	NM_001289185	0.026	+	ZNF302
chr19	35168543	35177302	NM_001289184	0.026	+	ZNF302
chr19	35168543	35177302	NM_001289183	0.026	+	ZNF302
chr19	35168543	35177302	NM_001289182	0.026	+	ZNF302
chr19	35168543	35177302	NM_001289181	0.026	+	ZNF302
chr19	35168543	35177302	NM_001012320	0.026	+	ZNF302
chr11	56257910	56258846	NM_001005282	0.026	-	OR5M8
chr22	30403037	30403102	NR_106876	0.026	+	MIR6818
chr3	58223258	58280461	NM_020676	0.026	+	ABHD6
chr9	135854097	135867084	NM_001135031	0.026	+	GFI1B
chr22	40390952	40426043	NM_138435	0.026	+	FAM83F
chr2	113785009	113810444	NM_173178	0.026	-	IL36B
chr2	113779667	113810444	NM_014438	0.026	-	IL36B
chr10	101635333	101769676	NM_015221	0.025	-	DNMBP
chr3	186330849	186339107	NM_001622	0.025	+	AHSG
chr1	192605267	192629440	NM_144766	0.025	+	RGS13
chr1	192605267	192629440	NM_002927	0.025	+	RGS13
chr18	54814292	54817639	NM_001257964	0.025	+	BOD1L2
chr6	57182414	57513376	NM_000947	0.025	+	PRIM2
chr6	57182414	57191161	NM_001282487	0.025	+	PRIM2
chr16	89627837	89627909	NR_002450	0.025	+	SNORD68
chr16	3082481	3089133	NR_047572	0.025	+	LOC100128770
chr1	202163117	202288889	NM_001017403	0.025	+	LGR6
chrX	117031775	117107701	NM_033495	0.025	-	KLHL13
chr1	119957742	119965662	NM_000198	0.025	+	HSD3B2
chr6	42123143	42147794	NM_000409	0.025	+	GUCA1A
chr9	130670164	130679305	NM_175040	0.025	-	ST6GALNAC4
chr9	130670164	130679305	NM_175039	0.025	-	ST6GALNAC4
chr11	61276067	61276129	NR_039708	0.025	+	MIR4488
chr6	25783125	25832287	NM_005074	0.025	-	SLC17A1
chr19	10596795	10613481	NM_012289	0.025	-	KEAP1
chr1	6304251	6305638	NM_001024598	0.025	+	HES3
chr16	30535321	30537910	NM_024671	0.024	-	ZNF768
chr22	47158513	47571342	NM_001284304	0.024	+	TBC1D22A
chr22	47158513	47571342	NM_014346	0.024	+	TBC1D22A
chr22	47158513	47571342	NM_001284303	0.024	+	TBC1D22A
chr5	132009677	132018370	NM_172348	0.024	+	IL4
chr5	132009677	132018370	NM_000589	0.024	+	IL4
chr1	24882566	24935818	NM_001010980	0.024	+	NCMAP
chr3	10206562	10285427	NM_001570	0.024	+	IRAK2
chr12	103351451	103354294	NM_004316	0.024	+	ASCL1
chr2	113672769	113676458	NM_173205	0.024	+	IL37
chr17	37784750	37792878	NM_181505	0.024	+	PPP1R1B
chr17	37784750	37792878	NM_001242464	0.024	+	PPP1R1B
chr9	124048358	124095120	NM_001258029	0.024	+	GSN
chr9	96357122	96357176	NR_049853	0.024	+	MIR548AU
chr6	160542862	160579750	NM_153187	0.024	+	SLC22A1
chr6	160542862	160579750	NM_003057	0.024	+	SLC22A1
chr19	29777917	30016659	NR_040029	0.024	-	LOC284395
chr3	52813936	52826084	NM_001166435	0.024	+	ITIH1
chrX	117031775	117107760	NM_001168300	0.024	-	KLHL13
chr7	5965776	6010314	NM_173565	0.024	-	RSPH10B
chr7	5965776	6010314	NM_001099697	0.024	-	RSPH10B2
chr2	10262694	10271546	NM_001165931	0.024	+	RRM2
chr3	52813941	52826084	NM_001166436	0.024	+	ITIH1
chr21	30464574	30548210	NM_001286619	0.024	+	MAP3K7CL
chr4	40192630	40246384	NM_001278368	0.023	+	RHOH
chr1	207818457	207897036	NM_175710	0.023	+	CR1L
chr16	18511181	18573434	NM_173614	0.023	-	NOMO2
chr16	18511181	18573434	NM_001004060	0.023	-	NOMO2
chr16	66878281	66888049	NM_005182	0.023	+	CA7
chr16	57673206	57698951	NM_001145774	0.023	+	GPR56
chr16	57673206	57698951	NM_001290144	0.023	+	GPR56
chr1	152483319	152484653	NM_178438	0.023	+	LCE5A
chr8	12394587	12523120	NR_047662	0.023	-	LOC729732
chr3	128198264	128206764	NM_001145662	0.023	-	GATA2
chr10	126392596	126403329	NR_120630	0.023	+	FAM53B-AS1
chr10	126392596	126403329	NR_120631	0.023	+	FAM53B-AS1
chr9	116059372	116061320	NM_145051	0.023	-	RNF183
chr3	46710484	46718899	NM_182775	0.023	-	ALS2CL
chr7	143079778	143079893	NR_106952	0.022	+	MIR6892
chr1	150255131	150259504	NM_001300841	0.022	+	CIART
chr15	67458492	67487533	NM_001145104	0.022	+	SMAD3
chr5	1173210	1178720	NR_109911	0.022	-	CTD-3080P12.3
chr17	40023178	40075272	NM_001096	0.022	-	ACLY
chr17	40023178	40075272	NM_198830	0.022	-	ACLY
chr17	40023169	40075275	NM_001303274	0.022	-	ACLY
chr17	40023169	40075275	NM_001303275	0.022	-	ACLY
chr6	1312674	1314993	NM_033260	0.022	+	FOXQ1
chr17	1953201	1953302	NR_029674	0.022	-	MIR132
chr2	97202463	97218371	NM_212481	0.022	+	ARID5A
chr5	131593350	131609147	NM_001131027	0.022	+	PDLIM4
chr5	131593350	131609147	NM_003687	0.022	+	PDLIM4
chr8	134048972	134115310	NM_001045557	0.022	-	SLA
chr8	134048972	134115310	NM_001282965	0.022	-	SLA
chr8	134048972	134115310	NM_001282964	0.022	-	SLA
chr8	134048972	134115310	NM_001045556	0.022	-	SLA
chr2	109510926	109605828	NM_022336	0.022	-	EDAR
chr9	74764266	74867140	NM_001242506	0.022	+	GDA
chr9	74764266	74867140	NM_001242505	0.022	+	GDA
chr9	74764266	74867140	NM_004293	0.022	+	GDA
chr12	4543307	4554780	NM_020996	0.022	-	FGF6
chr2	200134222	200329831	NM_001172517	0.022	-	SATB2
chr1	235294497	235324571	NM_015014	0.022	-	RBM34
chr1	235315802	235324571	NM_001161533	0.022	-	RBM34
chr1	235294497	235324571	NR_027762	0.022	-	RBM34
chr16	30362086	30366255	NM_001243646	0.021	-	CD2BP2
chr17	38474472	38513895	NM_001145302	0.021	+	RARA
chr17	38474472	38513895	NM_001145301	0.021	+	RARA
chr17	74536120	74541458	NM_001077620	0.021	+	PRCD
chr21	44589117	44592920	NM_000394	0.021	+	CRYAA
chr17	79506910	79519429	NM_025161	0.021	-	C17orf70
chr17	79506910	79519429	NR_033338	0.021	-	C17orf70
chr3	160801670	160823160	NM_033168	0.021	-	B3GALNT1
chr3	160801670	160823160	NM_033167	0.021	-	B3GALNT1
chr3	160801670	160823160	NM_003781	0.021	-	B3GALNT1
chr3	160801670	160823160	NM_001038628	0.021	-	B3GALNT1
chr5	78407603	78428113	NM_001713	0.021	+	BHMT
chr16	70788962	70807154	NR_034083	0.021	+	VAC14-AS1
chrX	112018104	112066354	NM_001113490	0.021	-	AMOT
chr1	6281252	6296044	NM_012405	0.021	-	ICMT
chr12	120972131	121015397	NM_014868	0.021	+	RNF10
chr17	55599608	55600958	NR_110808	0.021	-	LOC101927557
chr1	76477008	76485041	NR_125939	0.021	+	LOC101927342
chr15	51236325	51238762	NR_027642	0.021	+	DCAF13P3
chr1	26126666	26144713	NM_206926	0.021	+	SEPN1
chr1	26126666	26144713	NM_020451	0.021	+	SEPN1
chr16	25043061	25044098	NR_038379	0.021	+	LOC554206
chr17	39333697	39334460	NM_033062	0.021	-	KRTAP4-2
chr1	226332379	226374423	NM_022735	0.021	-	ACBD3
chr19	11257830	11266484	NM_182513	0.021	-	SPC24
chr20	32290549	32308136	NM_183397	0.021	-	PXMP4
chr20	32290549	32308136	NM_007238	0.021	-	PXMP4
chr17	3576521	3599698	NM_001204519	0.021	-	P2RX5
chr17	3566186	3599698	NR_037928	0.021	-	P2RX5-TAX1BP3
chr17	3576521	3599698	NM_001204520	0.021	-	P2RX5
chr17	3576521	3599698	NM_175080	0.021	-	P2RX5
chr17	3576521	3599698	NM_002561	0.021	-	P2RX5
chr1	17081128	17090975	NM_001271733	0.020	-	MST1L
chr11	55944093	55945032	NM_001005492	0.020	+	OR5J2
chr1	151843342	151882361	NM_053055	0.020	-	THEM4
chr4	41983712	41988484	NM_001029955	0.020	+	DCAF4L1
chr3	153839148	153975616	NM_001251963	0.020	+	ARHGEF26
chr3	153839148	153975616	NM_015595	0.020	+	ARHGEF26
chr1	41827602	41849263	NM_001291281	0.020	+	FOXO6
chr3	113005776	113160361	NM_001164496	0.020	-	CFAP44
chr3	113081711	113160361	NM_018338	0.020	-	CFAP44
chr2	233385172	233390425	NM_001195129	0.020	+	PRSS56
chr4	115543522	115598202	NM_003360	0.020	+	UGT8
chr11	3819188	3847601	NR_027017	0.020	+	PGAP2
chr11	74862031	74917445	NM_007256	0.020	+	SLCO2B1
chr11	74862031	74917445	NM_001145212	0.020	+	SLCO2B1
chr11	4510108	4511138	NM_001005171	0.020	+	OR52K1
chrX	46746853	46759139	NR_046101	0.020	-	LINC01545
chr14	50766572	50766664	NR_039726	0.020	-	MIR4504
chr18	46576056	46576138	NR_039898	0.020	-	MIR4744
chr19	55602280	55628968	NM_017607	0.020	-	PPP1R12C
chr19	55602280	55628968	NM_001271618	0.020	-	PPP1R12C
chr18	61880317	61927290	NR_033983	0.019	-	LINC01538
chr6	135238527	135271260	NM_001193480	0.019	-	ALDH8A1
chr6	135238527	135271260	NM_170771	0.019	-	ALDH8A1
chr6	135238527	135271260	NM_022568	0.019	-	ALDH8A1
chr12	123199302	123201439	NM_006018	0.019	-	HCAR3
chr17	36886509	36891858	NM_001136498	0.019	+	CISD3
chr5	70196489	70203944	NM_022968	0.019	+	SERF1A
chr5	70196489	70214357	NM_021967	0.019	+	SERF1A
chr5	70196495	70203942	NM_001178087	0.019	+	SERF1B
chr5	70196495	70214351	NM_022978	0.019	+	SERF1B
chr22	35732713	35732792	NR_106717	0.019	-	MIR6069
chr1	177320721	177335594	NR_126001	0.019	+	LOC102724661
chr22	37461475	37499693	NM_153609	0.019	-	TMPRSS6
chr11	129769600	129817517	NM_199438	0.019	-	PRDM10
chr11	129769600	129817517	NM_199439	0.019	-	PRDM10
chr21	43919741	44001550	NM_018964	0.019	+	SLC37A1
chr14	91698875	91720224	NM_003485	0.019	-	GPR68
chr19	56052022	56056909	NM_001199824	0.019	-	SBK3
chr8	28196164	28200871	NM_001284244	0.019	+	PNOC
chr12	10524951	10542653	NM_007360	0.019	-	KLRK1
chr7	151038846	151075548	NM_001243351	0.019	+	NUB1
chr7	151038846	151075548	NM_016118	0.019	+	NUB1
chr9	19408924	19452500	NM_001010887	0.019	+	ACER2
chr19	49977817	49989488	NM_001204503	0.019	+	FLT3LG
chr22	38864066	38879452	NM_006855	0.019	+	KDELR3
chr22	38864066	38877637	NM_016657	0.019	+	KDELR3
chr16	14995364	14995448	NR_036145	0.019	+	MIR3179-3
chr16	14995364	14995448	NR_128709	0.019	+	MIR3179-4
chr16	14995364	14995448	NR_036140	0.019	+	MIR3179-1
chr16	14995364	14995448	NR_036143	0.019	+	MIR3179-2
chr3	12525930	12574820	NM_001145393	0.019	+	TSEN2
chr3	12525930	12574820	NM_001145394	0.019	+	TSEN2
chr14	24540555	24547309	NM_006032	0.018	+	CPNE6
chr4	40318501	40332436	NR_121640	0.018	+	LOC101060498
chr16	4295825	4303790	NR_039999	0.018	-	LINC01569
chr19	14139016	14141783	NM_080864	0.018	+	RLN3
chr3	140950666	141013745	NM_001037172	0.018	+	PXYLP1
chr3	140950666	141013745	NM_152282	0.018	+	PXYLP1
chr3	140950666	141013745	NM_001282728	0.018	+	PXYLP1
chr5	69321071	69338940	NM_021967	0.018	+	SERF1A
chr5	69321071	69328525	NM_022968	0.018	+	SERF1A
chr7	36958961	36959037	NR_031604	0.018	-	MIR1200
chr5	69321077	69338934	NM_022978	0.018	+	SERF1B
chr5	69321077	69328523	NM_001178087	0.018	+	SERF1B
chr10	44404751	44465355	NR_033846	0.018	+	LINC00841
chr15	67493012	67547536	NM_001271885	0.018	-	AAGAB
chr9	139258407	139268133	NM_052814	0.018	-	CARD9
chr9	139258407	139268133	NM_052813	0.018	-	CARD9
chr12	56391042	56399309	NM_000456	0.018	+	SUOX
chr12	56391042	56399309	NM_001032387	0.018	+	SUOX
chr12	56391042	56399309	NM_001032386	0.018	+	SUOX
chr3	153742189	153838999	NR_037901	0.018	-	ARHGEF26-AS1
chr11	3819048	3847601	NM_001145438	0.018	+	PGAP2
chr11	3819048	3847601	NM_001256236	0.018	+	PGAP2
chr11	3819048	3847601	NR_045927	0.018	+	PGAP2
chr11	3819048	3847601	NM_001283040	0.018	+	PGAP2
chr11	3819048	3847601	NM_001256237	0.018	+	PGAP2
chr11	3819048	3847601	NR_045926	0.018	+	PGAP2
chr11	3819048	3847601	NR_045925	0.018	+	PGAP2
chr11	3819048	3847601	NR_045923	0.018	+	PGAP2
chr11	3819048	3847601	NR_104271	0.018	+	PGAP2
chr11	3819048	3847601	NR_104270	0.018	+	PGAP2
chr11	3819048	3847601	NM_001283038	0.018	+	PGAP2
chr11	3819048	3847601	NM_001283039	0.018	+	PGAP2
chr9	111777414	111882225	NM_032012	0.018	-	TMEM245
chrX	112023945	112024016	NR_036255	0.018	-	MIR4329
chrX	15299830	15332681	NM_001012428	0.018	-	ASB11
chr5	131553541	131553611	NR_106888	0.018	-	MIR6830
chr11	56236963	56238014	NM_001004742	0.018	-	OR5M3
chr11	68771861	68780850	NM_001098515	0.018	-	MRGPRF
chr11	68771861	68780850	NM_145015	0.018	-	MRGPRF
chr6	24797548	24799124	NM_001282492	0.017	-	C6orf229
chr3	12526009	12574820	NM_001145392	0.017	+	TSEN2
chr3	12526009	12572512	NM_001145395	0.017	+	TSEN2
chr3	12526009	12574820	NM_025265	0.017	+	TSEN2
chr11	3733058	3819022	NM_005387	0.017	-	NUP98
chr11	3733058	3819022	NM_139131	0.017	-	NUP98
chr11	3696239	3819022	NM_016320	0.017	-	NUP98
chr11	3696239	3819022	NM_139132	0.017	-	NUP98
chr16	1961464	1968324	NM_001009606	0.017	-	HS3ST6
chr1	113465971	113467295	NR_002796	0.017	+	AKR7A2P1
chr1	155978838	155990758	NM_003145	0.017	-	SSR2
chr2	180306710	180427315	NM_001113398	0.017	-	ZNF385B
chr4	77227178	77232283	NM_003943	0.017	+	STBD1
chr9	95290265	95290340	NR_039817	0.017	-	MIR4670
chr6	168643617	168663258	NR_110870	0.017	+	LOC101929420
chr9	94484877	94712444	NM_004560	0.017	-	ROR2
chr4	155525727	155533902	NM_021870	0.017	-	FGG
chr4	155525285	155533902	NM_000509	0.017	-	FGG
chr7	99752042	99756344	NM_001303470	0.017	-	C7orf43
chr7	99752042	99756344	NM_018275	0.017	-	C7orf43
chr20	44035227	44039250	NM_001048224	0.017	+	DBNDD2
chr20	44035227	44039250	NM_001048223	0.017	+	DBNDD2
chr1	40766162	40782939	NM_001852	0.017	-	COL9A2
chr15	40509628	40569688	NM_001128629	0.017	+	PAK6
chr15	40509628	40569688	NM_001128628	0.017	+	PAK6
chr22	39925097	39928860	NR_130151	0.017	-	RPS19BP1
chr22	39925097	39928860	NM_194326	0.017	-	RPS19BP1
chr17	17717149	17717245	NR_030361	0.017	-	MIR33B
chr6	144164507	144184943	NM_032860	0.017	+	LTV1
chr16	2521499	2524146	NM_006181	0.017	+	NTN3
chr2	42104694	42121186	NR_033996	0.017	+	LOC388942
chr2	28371423	28429828	NR_120504	0.017	-	LOC100505736
chr2	234826042	234928166	NM_024080	0.017	+	TRPM8
chr3	119388371	119396243	NM_005694	0.017	-	COX17
chr19	58545433	58565999	NM_182572	0.017	+	ZSCAN1
chr17	16344539	16344612	NR_003054	0.017	+	SNORD65
chr9	111899580	111929571	NM_014334	0.017	-	FRRS1L
chr9	3898645	3901248	NR_026663	0.017	+	GLIS3-AS1
chr19	39279849	39282394	NM_001042507	0.017	+	LGALS7B
chr11	3818953	3847601	NM_001256235	0.016	+	PGAP2
chr11	112141471	112233257	NR_126004	0.016	+	LOC283140
chr12	98107189	98147376	NR_077241	0.016	-	LOC643711
chr8	29952921	29965587	NM_015344	0.016	+	LEPROTL1
chr8	29952921	29995222	NM_001128208	0.016	+	LEPROTL1
chr13	45373639	45383766	NR_038433	0.016	-	LINC00330
chr7	95115212	95169543	NM_016116	0.016	+	ASB4
chr7	95115212	95158113	NM_145872	0.016	+	ASB4
chr7	156333184	156333795	NR_024119	0.016	+	LINC00244
chr12	123464606	123467460	NM_016638	0.016	+	ARL6IP4
chr12	123464606	123467460	NM_001278379	0.016	+	ARL6IP4
chr12	123464606	123467460	NM_001278378	0.016	+	ARL6IP4
chr12	123464606	123467460	NR_103512	0.016	+	ARL6IP4
chr12	123464606	123467460	NM_001278380	0.016	+	ARL6IP4
chr12	123464606	123467460	NM_018694	0.016	+	ARL6IP4
chr12	123464606	123467460	NM_001002252	0.016	+	ARL6IP4
chr12	123464606	123467460	NM_001002251	0.016	+	ARL6IP4
